source	target	is_directed	is_stimulation	is_inhibition	V4	V5
Q9UQB8	Q9Y6W5	1	1	0	BAIAP2	WASF2
O60861	Q9Y6W5	0	0	0	GAS7	WASF2
P68400	Q9Y6W5	1	0	1	CSNK2A1	WASF2
Q9Y2A7	Q9Y6W5	0	0	0	NCKAP1	WASF2
Q7L576	Q9Y6W5	0	0	0	CYFIP1	WASF2
Q9Y6W5	Q9UKU9	1	1	0	WASF2	ANGPTL2
Q4LE70	Q4LE70	0	0	0	NA	NA
O15169	Q4LE70	0	0	0	AXIN1	NA
P49674	Q4LE70	1	0	0	CSNK1E	NA
Q4LE70	Q9Y2T1	0	0	0	NA	AXIN2
Q13418	Q4LE70	0	0	0	ILK	NA
P35222	Q4LE70	0	0	0	CTNNB1	NA
P49841	Q4LE70	0	0	0	GSK3B	NA
Q4LE70	Q68DS0	0	0	0	NA	NA
P14923	Q4LE70	0	0	0	JUP	NA
P17612	Q4LE70	1	0	0	PRKACA	NA
Q2TAY7	Q2TAY7	0	0	0	SMU1	SMU1
P62316	Q2TAY7	0	0	0	SNRPD2	SMU1
P62993	Q2TAY7	0	0	0	GRB2	SMU1
P13987	Q2TAY7	0	0	0	CD59	SMU1
P00533	Q2TAY7	0	0	0	EGFR	SMU1
Q04695	Q2TAY7	0	0	0	KRT17	SMU1
Q2TAY7	Q6WCQ1	0	0	0	SMU1	MPRIP
Q15149	Q2TAY7	0	0	0	PLEC	SMU1
Q2TAY7	Q9UKW4	0	0	0	SMU1	VAV3
P63010	Q2TAY7	0	0	0	AP2B1	SMU1
O95782	Q2TAY7	0	0	0	AP2A1	SMU1
P53680	Q2TAY7	0	0	0	AP2S1	SMU1
Q06124	Q2TAY7	0	0	0	PTPN11	SMU1
P52735	Q2TAY7	0	0	0	VAV2	SMU1
Q13191	Q2TAY7	0	0	0	CBLB	SMU1
Q2TAY7	Q9H0H5	0	0	0	SMU1	RACGAP1
P29353	Q2TAY7	0	0	0	SHC1	SMU1
Q07889	Q2TAY7	0	0	0	SOS1	SMU1
A0A024RC65	Q2TAY7	0	0	0	NA	SMU1
Q16695	Q2TAY7	0	0	0	HIST3H3	SMU1
P08729	Q2TAY7	0	0	0	KRT7	SMU1
O15027	Q00653	0	0	0	SEC16A	NFKB2
Q92734	O15027	1	1	0	TFG	SEC16A
O15027	O60763	0	0	0	SEC16A	USO1
B4DGL0	O15111	0	0	0	NA	CHUK
B4DGL0	Q13233	0	0	0	NA	MAP3K1
B4DGL0	Q9Y6K9	0	0	0	NA	IKBKG
B4DGL0	Q9UHD2	0	0	0	NA	TBK1
B4DGL0	Q99759	0	0	0	NA	MAP3K3
B4DGL0	Q14164	0	0	0	NA	IKBKE
B4DGL0	O14920	0	0	0	NA	IKBKB
B4DGL0	Q68D39	0	0	0	NA	NA
Q9NRF2	Q9NRF2	0	0	0	SH2B1	SH2B1
P10721	Q9NRF2	1	0	0	KIT	SH2B1
P23458	Q9NRF2	1	0	0	JAK1	SH2B1
P27361	Q9NRF2	1	0	0	MAPK3	SH2B1
Q9NRF2	P40763	1	0	0	SH2B1	STAT3
P00533	Q9NRF2	0	0	0	EGFR	SH2B1
O60674	Q9NRF2	1	0	0	JAK2	SH2B1
Q9NRF2	O60674	1	1	0	SH2B1	JAK2
P28482	Q9NRF2	1	0	0	MAPK1	SH2B1
Q9NRF2	P06213	1	1	0	SH2B1	INSR
P09619	Q9NRF2	1	0	0	PDGFRB	SH2B1
P04629	Q9NRF2	1	1	0	NTRK1	SH2B1
Q9NRF2	P04629	1	1	0	SH2B1	NTRK1
Q9NRF2	Q16620	1	1	0	SH2B1	NTRK2
P16234	Q9NRF2	1	0	0	PDGFRA	SH2B1
P36888	Q9NRF2	1	0	0	FLT3	SH2B1
Q9NRF2	P22607	1	1	0	SH2B1	FGFR3
P07333	Q9NRF2	1	0	0	CSF1R	SH2B1
P35225	P78552	1	1	0	IL13	IL13RA1
B2RBY1	P35225	0	0	0	NA	IL13
P35225	P24394	1	1	0	IL13	IL4R
Q15717	P35225	1	1	0	ELAVL1	IL13
P35225	Q14627	1	1	0	IL13	IL13RA2
O14512	O14512	0	0	0	SOCS7	SOCS7
O14512	P40763	0	0	0	SOCS7	STAT3
O14512	P16333	0	0	0	SOCS7	NCK1
O14512	P51692	0	0	0	SOCS7	STAT5B
A8K6I5	O14512	0	0	0	NA	SOCS7
O14512	P06213	0	0	0	SOCS7	INSR
O14512	Q14141	0	0	0	SOCS7	SEPT6
P10721	P10721	1	1	0	KIT	KIT
P10721	P10721	1	1	0	KIT	KIT
P07947	P10721	0	0	0	YES1	KIT
P10721	P52333	0	0	0	KIT	JAK3
P10721	Q9UQQ2	0	0	0	KIT	SH2B3
O15524	P10721	0	0	0	SOCS1	KIT
P10721	P62993	1	1	0	KIT	GRB2
P62993	P10721	1	0	1	GRB2	KIT
P10721	P48736	0	0	0	KIT	PIK3CG
P10721	P43405	0	0	0	KIT	SYK
P10721	Q96B97	0	0	0	KIT	SH3KBP1
P10721	Q06187	0	0	0	KIT	BTK
B3KPL5	P10721	0	0	0	NA	KIT
O14544	P10721	1	0	1	SOCS6	KIT
P10721	Q00610	0	0	0	KIT	CLTC
P10721	P51692	0	0	0	KIT	STAT5B
P10721	P32927	0	0	0	KIT	CSF2RB
P07332	P10721	0	0	0	FES	KIT
O60674	P10721	0	0	0	JAK2	KIT
P42679	P10721	1	1	0	MATK	KIT
P12931	P10721	1	1	0	SRC	KIT
P06241	P10721	0	0	0	FYN	KIT
P10721	P42224	1	0	0	KIT	STAT1
P10721	Q13588	0	0	0	KIT	GRAP
P10721	Q9GZY6	1	0	0	KIT	LAT2
P10721	Q9NSE2	0	0	0	KIT	CISH
P10721	Q13257	0	0	0	KIT	MAD2L1
A8K4G3	P10721	0	0	0	NA	KIT
P10721	Q06124	0	0	0	KIT	PTPN11
P10721	P22681	0	0	0	KIT	CBL
P10721	Q92729	0	0	0	KIT	PTPRU
A8K6I5	P10721	0	0	0	NA	KIT
P10721	Q13191	0	0	0	KIT	CBLB
P10721	P19235	0	0	0	KIT	EPOR
P10721	Q9ULZ2	0	0	0	KIT	STAP1
A8K379	P10721	0	0	0	NA	KIT
O14492	P10721	0	0	0	NA	KIT
P10721	P21583	1	0	0	KIT	KITLG
P21583	P10721	1	1	0	KITLG	KIT
P10721	P46109	0	0	0	KIT	CRKL
P10721	P46108	0	0	0	KIT	CRK
P10721	P42336	0	0	0	KIT	PIK3CA
B3KP83	P10721	0	0	0	NA	KIT
P10721	Q14451	0	0	0	KIT	GRB7
P10721	P29353	0	0	0	KIT	SHC1
P29350	P10721	1	0	1	PTPN6	KIT
P10721	Q4LE43	0	0	0	KIT	NA
P10721	Q13322	0	0	0	KIT	GRB10
O00459	P10721	0	0	0	PIK3R2	KIT
O75159	P10721	0	0	0	SOCS5	KIT
P17252	P10721	1	0	1	PRKCA	KIT
O75970	P10721	0	0	0	MPDZ	KIT
P10721	P16871	0	0	0	KIT	IL7R
P10721	P19174	1	0	0	KIT	PLCG1
P10721	P09619	1	0	0	KIT	PDGFRB
P10721	P15498	0	0	0	KIT	VAV1
P08631	P10721	0	0	0	HCK	KIT
P10721	Q99704	0	0	0	KIT	DOK1
P10721	P42229	0	0	0	KIT	STAT5A
O96017	P10721	1	1	0	CHEK2	KIT
P07948	P10721	0	0	0	LYN	KIT
P10721	Q7Z698	0	0	0	KIT	SPRED2
Q04759	Q04759	1	0	0	PRKCQ	PRKCQ
Q04759	Q04759	1	0	0	PRKCQ	PRKCQ
Q04759	O15111	1	0	0	PRKCQ	CHUK
Q04759	P27361	1	0	0	PRKCQ	MAPK3
Q04759	Q9Y6J0	1	0	0	PRKCQ	CABIN1
P24941	Q04759	1	0	0	CDK2	PRKCQ
Q04759	P12931	1	0	0	PRKCQ	SRC
P06241	Q04759	1	1	0	FYN	PRKCQ
O15530	Q04759	1	1	0	PDPK1	PRKCQ
Q04759	O95267	1	0	0	PRKCQ	RASGRP1
Q04759	Q9UEW8	1	0	0	PRKCQ	STK39
Q9NSE2	Q04759	1	1	0	CISH	PRKCQ
Q04759	O14974	1	0	0	PRKCQ	PPP1R12A
Q04759	P28482	1	0	0	PRKCQ	MAPK1
Q04759	P56945	1	0	0	PRKCQ	BCAR1
P06239	Q04759	1	0	0	LCK	PRKCQ
Q04759	O43524	1	0	0	PRKCQ	FOXO3
Q04759	Q13191	1	0	0	PRKCQ	CBLB
Q04759	O14920	1	0	0	PRKCQ	IKBKB
Q04759	P46108	1	0	0	PRKCQ	CRK
Q04759	P45983	1	0	0	PRKCQ	MAPK8
Q04759	Q14289	1	0	0	PRKCQ	PTK2B
Q04759	Q07666	1	0	0	PRKCQ	KHDRBS1
Q04759	P35241	1	0	0	PRKCQ	RDX
Q04759	Q9Y4G8	1	1	0	PRKCQ	RAPGEF2
P15498	Q04759	1	1	0	VAV1	PRKCQ
Q8IVH8	Q04759	1	1	0	MAP4K3	PRKCQ
Q04759	P68431	1	0	0	PRKCQ	HIST1H3D
Q04759	P15311	1	0	0	PRKCQ	EZR
Q04759	P05060	1	0	0	PRKCQ	CHGB
Q04759	Q00613	1	1	0	PRKCQ	HSF1
Q04759	P19525	1	0	0	PRKCQ	EIF2AK2
Q04759	Q9BXL7	1	1	0	PRKCQ	CARD11
Q04759	P35236	1	0	0	PRKCQ	PTPN7
Q04759	P26038	1	0	0	PRKCQ	MSN
Q04759	P33076	1	0	0	PRKCQ	CIITA
O76003	Q04759	0	0	0	GLRX3	PRKCQ
Q04759	P01116	1	0	0	PRKCQ	KRAS
Q04759	Q8IV61	1	1	0	PRKCQ	RASGRP3
Q04759	A0A024R7C1	1	0	0	PRKCQ	NA
Q04759	O60285	1	0	0	PRKCQ	NUAK1
Q04759	P32942	1	0	0	PRKCQ	ICAM3
Q04759	Q5JVS0	1	0	0	PRKCQ	HABP4
P14151	Q04759	0	0	0	SELL	PRKCQ
Q04759	P10588	1	0	0	PRKCQ	NR2F6
Q04759	P41594	1	0	0	PRKCQ	GRM5
P23458	P23458	0	0	0	JAK1	JAK1
P08887	P23458	0	0	0	IL6R	JAK1
P23458	P52333	1	1	0	JAK1	JAK3
P52333	P23458	1	1	0	JAK3	JAK1
P04626	P23458	0	0	0	ERBB2	JAK1
P23458	P40763	1	1	0	JAK1	STAT3
O15524	P23458	1	1	1	SOCS1	JAK1
P23458	P62993	0	0	0	JAK1	GRB2
Q15464	P23458	1	1	0	SHB	JAK1
P19438	P23458	0	0	0	TNFRSF1A	JAK1
O14543	P23458	1	1	0	SOCS3	JAK1
P48357	P23458	1	1	0	LEPR	JAK1
P23458	P51692	1	1	0	JAK1	STAT5B
P23458	P32927	0	0	0	JAK1	CSF2RB
P23458	P29597	1	1	0	JAK1	TYK2
P29597	P23458	1	0	0	TYK2	JAK1
P00533	P23458	0	0	0	EGFR	JAK1
P07332	P23458	0	0	0	FES	JAK1
O60674	P23458	1	0	0	JAK2	JAK1
P23458	O60674	1	0	0	JAK1	JAK2
P16885	P23458	0	0	0	PLCG2	JAK1
P49407	P23458	1	1	0	ARRB1	JAK1
P23458	P42224	1	1	0	JAK1	STAT1
P23458	Q99683	1	0	0	JAK1	MAP3K5
P14784	P23458	1	1	0	IL2RB	JAK1
P23458	P14784	1	0	0	JAK1	IL2RB
P40189	P23458	1	1	0	IL6ST	JAK1
P23458	Q06124	1	1	0	JAK1	PTPN11
O14492	P23458	1	1	0	NA	JAK1
P23458	Q14289	0	0	0	JAK1	PTK2B
P23458	Q05513	0	0	0	JAK1	PRKCZ
Q92783	P23458	1	1	0	STAM	JAK1
P23458	Q01344	0	0	0	JAK1	IL5RA
P42345	P23458	1	0	0	MTOR	JAK1
P31785	P23458	1	1	0	IL2RG	JAK1
P23458	P29353	1	1	0	JAK1	SHC1
P29350	P23458	1	1	1	PTPN6	JAK1
O00459	P23458	0	0	0	PIK3R2	JAK1
B2RBY1	P23458	0	0	0	NA	JAK1
P23458	P26951	0	0	0	JAK1	IL3RA
P16871	P23458	1	1	0	IL7R	JAK1
Q8N6P7	P23458	1	1	0	IL22RA1	JAK1
P17706	P23458	1	1	1	PTPN2	JAK1
P10912	P23458	1	1	0	GHR	JAK1
P42702	P23458	1	1	0	LIFR	JAK1
P23458	P42229	1	1	0	JAK1	STAT5A
P26992	P23458	1	1	0	CNTFR	JAK1
P24394	P23458	1	1	0	IL4R	JAK1
P48551	P23458	1	1	0	IFNAR2	JAK1
P23458	P19525	1	0	0	JAK1	EIF2AK2
P15260	P23458	1	1	0	IFNGR1	JAK1
P23458	P15260	1	1	0	JAK1	IFNGR1
P23458	P52630	1	1	0	JAK1	STAT2
P17181	P23458	1	1	0	IFNAR1	JAK1
P23458	P58753	0	0	0	JAK1	TIRAP
P23458	Q03405	0	0	0	JAK1	PLAUR
P23458	P47712	0	0	0	JAK1	PLA2G4A
P23458	Q13651	1	0	0	JAK1	IL10RA
Q13651	P23458	1	1	0	IL10RA	JAK1
Q08334	P23458	1	1	0	IL10RB	JAK1
P01574	P23458	1	1	0	IFNB1	JAK1
Q99062	P23458	1	1	0	CSF3R	JAK1
P05161	P23458	1	1	0	ISG15	JAK1
P38484	P23458	1	1	0	IFNGR2	JAK1
Q9HBE5	P23458	1	1	0	IL21R	JAK1
Q9UHF4	P23458	1	1	0	IL20RA	JAK1
Q8IU57	P23458	1	1	0	IFNLR1	JAK1
Q8NI17	P23458	1	1	0	IL31RA	JAK1
Q99650	P23458	1	1	0	OSMR	JAK1
Q6UXL0	P23458	1	1	0	IL20RB	JAK1
P23458	Q10586	1	1	0	JAK1	DBP
O75030	O75030	0	0	0	MITF	MITF
P27361	O75030	1	0	0	MAPK3	MITF
O00487	O75030	0	0	0	PSMD14	MITF
O75030	Q09472	0	0	0	MITF	EP300
O75030	P35222	0	0	0	MITF	CTNNB1
P23443	O75030	1	0	0	RPS6KB1	MITF
P49841	O75030	1	0	0	GSK3B	MITF
Q9Y6X2	O75030	1	0	1	PIAS3	MITF
Q15418	O75030	1	0	1	RPS6KA1	MITF
P28482	O75030	1	0	1	MAPK1	MITF
O75030	P63165	0	0	0	MITF	SUMO1
O75030	P51532	0	0	0	MITF	SMARCA4
P45983	O75030	1	0	0	MAPK8	MITF
Q16539	O75030	1	0	0	MAPK14	MITF
P49840	O75030	1	1	0	GSK3A	MITF
Q9UJU2	O75030	1	1	0	LEF1	MITF
P63279	O75030	1	0	1	UBE2I	MITF
Q15759	O75030	1	0	0	MAPK11	MITF
P16410	P33681	0	0	0	CTLA4	CD80
P10747	P33681	1	0	0	CD28	CD80
O14543	P08887	1	0	1	SOCS3	IL6R
P05231	P08887	1	1	0	IL6	IL6R
P08887	P40189	1	1	0	IL6R	IL6ST
P08887	P78536	0	0	0	IL6R	ADAM17
B3KQY7	Q99759	0	0	0	NA	MAP3K3
P07947	P07947	1	0	0	YES1	YES1
P07947	P07947	1	0	0	YES1	YES1
P07947	P11802	1	0	1	YES1	CDK4
P07947	P37840	1	0	0	YES1	SNCA
P07947	P40763	1	0	0	YES1	STAT3
P41240	P07947	1	0	0	CSK	YES1
P07947	P23443	1	0	0	YES1	RPS6KB1
P07947	P06241	1	0	0	YES1	FYN
P07947	P46527	1	0	0	YES1	CDKN1B
Q13239	P07947	1	0	0	SLA	YES1
P07947	P56945	1	0	0	YES1	BCAR1
P07947	P22681	1	0	0	YES1	CBL
P07947	P52735	1	0	0	YES1	VAV2
P07947	Q05655	1	0	0	YES1	PRKCD
P07947	P49023	1	0	0	YES1	PXN
O14745	P07947	0	0	0	SLC9A3R1	YES1
B3KP83	P07947	0	0	0	NA	YES1
P07947	P16144	0	0	0	YES1	ITGB4
P07947	Q16539	1	0	0	YES1	MAPK14
P07947	P00519	1	0	0	YES1	ABL1
P07947	Q05397	1	0	0	YES1	PTK2
P07947	Q14247	1	0	0	YES1	CTTN
P07947	Q99704	1	0	0	YES1	DOK1
P78352	P07947	1	0	0	DLG4	YES1
P07947	Q13177	1	0	0	YES1	PAK2
P07947	O96013	1	0	0	YES1	PAK4
P07947	Q8WUM4	0	0	0	YES1	PDCD6IP
P07947	Q04917	1	0	0	YES1	YWHAH
P07947	P06733	1	0	0	YES1	ENO1
P07947	P25445	0	0	0	YES1	FAS
P07947	Q13444	0	0	0	YES1	ADAM15
P07947	P55196	1	0	0	YES1	MLLT4
P07947	Q9H5V8	0	0	0	YES1	CDCP1
P07947	P15529	1	0	0	YES1	CD46
P07947	P06748	1	0	0	YES1	NPM1
P07947	Q16555	1	0	0	YES1	DPYSL2
P07947	P08100	1	0	0	YES1	RHO
P23469	P07947	1	0	0	PTPRE	YES1
P07947	Q9HBA0	1	1	0	YES1	TRPV4
P07947	Q15759	1	0	0	YES1	MAPK11
P07947	P08034	1	0	0	YES1	GJB1
P07947	Q8N5V2	1	0	0	YES1	NGEF
P27635	P07947	1	0	1	RPL10	YES1
P07947	Q9HCN6	0	0	0	YES1	GP6
P07947	Q8TDY4	1	0	0	YES1	ASAP3
Q9NWQ8	Q9NWQ8	0	0	0	PAG1	PAG1
Q9NWQ8	P43405	1	1	0	PAG1	SYK
O00221	Q9NWQ8	1	0	1	NFKBIE	PAG1
Q9NWQ8	P41240	1	1	0	PAG1	CSK
P06241	Q9NWQ8	1	0	0	FYN	PAG1
Q9NWQ8	P06241	1	1	0	PAG1	FYN
Q9NWQ8	P43403	1	1	0	PAG1	ZAP70
Q06124	Q9NWQ8	1	0	0	PTPN11	PAG1
Q9NWQ8	Q06124	1	1	0	PAG1	PTPN11
Q9NWQ8	P06239	1	1	0	PAG1	LCK
O14745	Q9NWQ8	1	0	0	SLC9A3R1	PAG1
Q9NWQ8	P29350	1	1	0	PAG1	PTPN6
Q9NWQ8	P00519	1	1	0	PAG1	ABL1
Q9NWQ8	Q16236	1	0	0	PAG1	NFE2L2
P07948	Q9NWQ8	1	0	0	LYN	PAG1
O15379	Q9NWQ8	1	0	1	HDAC3	PAG1
Q9NWQ8	O60675	1	0	0	PAG1	MAFK
Q96EB6	Q04206	1	0	1	SIRT1	RELA
Q96EB6	P25963	1	1	1	SIRT1	NFKBIA
Q96EB6	P46531	1	0	1	SIRT1	NOTCH1
Q15466	Q96EB6	0	0	0	NR0B2	SIRT1
Q96EB6	Q9Y618	1	1	0	SIRT1	NCOR2
Q96EB6	Q09472	1	0	1	SIRT1	EP300
Q96EB6	Q01201	1	0	1	SIRT1	RELB
P35222	Q96EB6	0	0	0	CTNNB1	SIRT1
O14641	Q96EB6	0	0	0	DVL2	SIRT1
P10275	Q96EB6	0	0	0	AR	SIRT1
Q13573	Q96EB6	0	0	0	SNW1	SIRT1
Q96EB6	P98177	1	1	0	SIRT1	FOXO4
O14640	Q96EB6	1	0	0	DVL1	SIRT1
Q8N163	Q96EB6	0	0	0	CCAR2	SIRT1
Q96EB6	P04637	1	0	1	SIRT1	TP53
Q96EB6	O75376	1	1	0	SIRT1	NCOR1
Q96EB6	Q12778	1	1	1	SIRT1	FOXO1
Q13627	Q96EB6	1	0	0	DYRK1A	SIRT1
P01106	Q96EB6	0	0	0	MYC	SIRT1
Q96EB6	Q15831	1	0	0	SIRT1	STK11
Q96EB6	O43524	1	1	0	SIRT1	FOXO3
P45983	Q96EB6	1	1	0	MAPK8	SIRT1
Q92997	Q96EB6	0	0	0	DVL3	SIRT1
Q96EB6	Q92993	1	1	1	SIRT1	KAT5
O15350	Q96EB6	0	0	0	TP73	SIRT1
Q96EB6	P62805	1	0	0	SIRT1	HIST1H4D
Q96EB6	Q9UBK2	1	1	0	SIRT1	PPARGC1A
Q96EB6	Q16236	1	0	1	SIRT1	NFE2L2
Q96EB6	P68431	1	0	1	SIRT1	HIST1H3D
P68400	Q96EB6	1	0	0	CSNK2A1	SIRT1
Q01094	Q96EB6	0	0	0	E2F1	SIRT1
Q96EB6	P12956	1	1	0	SIRT1	XRCC6
Q96EB6	Q9H1Y0	0	0	0	SIRT1	ATG5
O95352	Q96EB6	0	0	0	ATG7	SIRT1
P67870	Q96EB6	0	0	0	CSNK2B	SIRT1
P29474	Q96EB6	0	0	0	NOS3	SIRT1
Q96EB6	P27695	1	1	0	SIRT1	APEX1
P23025	Q96EB6	0	0	0	XPA	SIRT1
Q8WTS6	Q96EB6	0	0	0	SETD7	SIRT1
Q96EB6	Q9GZQ8	0	0	0	SIRT1	MAP1LC3B
Q86WX3	Q96EB6	1	1	0	RPS19BP1	SIRT1
P06493	Q96EB6	1	1	0	CDK1	SIRT1
O60934	Q96EB6	1	0	0	NBN	SIRT1
Q96EB6	O60934	1	1	0	SIRT1	NBN
Q96EB6	Q14191	1	0	1	SIRT1	WRN
Q96EB6	O43463	1	1	0	SIRT1	SUV39H1
Q96EB6	O15105	1	1	1	SIRT1	SMAD7
P26358	Q96EB6	0	0	0	DNMT1	SIRT1
Q96EB6	Q53GA5	1	0	0	SIRT1	NA
Q96EB6	O15055	1	0	1	SIRT1	PER2
Q96EB6	P58012	1	0	1	SIRT1	FOXL2
Q15717	Q96EB6	1	1	0	ELAVL1	SIRT1
Q96EB6	Q9H7Z6	0	0	0	SIRT1	KAT8
Q96EB6	Q9NR19	1	0	0	SIRT1	ACSS2
Q96EB6	Q6UUV9	1	1	0	SIRT1	CRTC1
Q96EB6	Q9Y543	0	0	0	SIRT1	HES2
Q13572	Q96EB6	0	0	0	ITPK1	SIRT1
P24941	P20248	1	1	0	CDK2	CCNA2
P20248	Q13309	0	0	0	CCNA2	SKP2
P12931	P20248	0	0	0	SRC	CCNA2
P04637	P20248	0	0	0	TP53	CCNA2
P20248	P46527	0	0	0	CCNA2	CDKN1B
P20248	P38936	0	0	0	CCNA2	CDKN1A
P20248	P31751	0	0	0	CCNA2	AKT2
P20248	Q13616	0	0	0	CCNA2	CUL1
P20248	P49815	0	0	0	CCNA2	TSC2
Q01094	P20248	1	1	0	E2F1	CCNA2
Q05516	P20248	1	0	1	ZBTB16	CCNA2
Q12834	P20248	1	0	1	CDC20	CCNA2
P19525	P20248	0	0	0	EIF2AK2	CCNA2
P20248	Q99741	0	0	0	CCNA2	CDC6
P20248	Q9Y243	0	0	0	CCNA2	AKT3
P06493	P20248	0	0	0	CDK1	CCNA2
P20248	P39880	0	0	0	CCNA2	CUX1
P12004	P20248	0	0	0	PCNA	CCNA2
P20248	P62324	1	0	0	CCNA2	BTG1
O43303	P20248	0	0	0	CCP110	CCNA2
Q93096	P20248	1	0	0	PTP4A1	CCNA2
P20248	P54198	0	0	0	CCNA2	HIRA
Q15717	P20248	1	1	0	ELAVL1	CCNA2
P20248	Q13352	0	0	0	CCNA2	ITGB3BP
P20248	Q96TE0	0	0	0	CCNA2	NA
O00291	O00291	0	0	0	HIP1	HIP1
O00291	Q00610	0	0	0	HIP1	CLTC
O00291	P42858	1	0	0	HIP1	HTT
O00291	P53675	0	0	0	HIP1	CLTCL1
O00291	Q9NWB7	1	0	0	HIP1	IFT57
P63151	P63151	0	0	0	PPP2R2A	PPP2R2A
P36897	P63151	0	0	0	TGFBR1	PPP2R2A
P30153	P63151	0	0	0	PPP2R1A	PPP2R2A
P63151	Q8IVT5	1	1	0	PPP2R2A	KSR1
O75791	O75791	0	0	0	GRAP2	GRAP2
O75791	P04626	0	0	0	GRAP2	ERBB2
O75791	Q15464	0	0	0	GRAP2	SHB
O75791	Q9H3S7	0	0	0	GRAP2	PTPN23
O75791	Q13480	0	0	0	GRAP2	GAB1
O75791	Q8IWV1	0	0	0	GRAP2	LAX1
O43561	O75791	0	0	0	LAT	GRAP2
O75791	Q9ULH1	0	0	0	GRAP2	ASAP1
O75791	Q13094	0	0	0	GRAP2	LCP2
P10275	Q8NF64	0	0	0	AR	ZMIZ2
Q00653	Q02878	0	0	0	NFKB2	RPL6
Q02878	Q68D39	0	0	0	RPL6	NA
P62258	Q02878	0	0	0	YWHAE	RPL6
Q02878	Q99558	0	0	0	RPL6	MAP3K14
O95793	Q02878	0	0	0	STAU1	RPL6
P09693	P09693	0	0	0	CD3G	CD3G
P05129	P09693	1	0	0	PRKCG	CD3G
P09693	P43405	1	0	0	CD3G	SYK
P12931	P09693	1	0	0	SRC	CD3G
P09693	P43403	0	0	0	CD3G	ZAP70
P17252	P09693	1	0	0	PRKCA	CD3G
P09619	P09693	1	0	0	PDGFRB	CD3G
Q02156	P09693	1	0	0	PRKCE	CD3G
P27361	Q01844	1	0	0	MAPK3	EWSR1
P05129	Q01844	1	0	0	PRKCG	EWSR1
Q01844	Q09472	0	0	0	EWSR1	EP300
P12931	Q01844	1	0	0	SRC	EWSR1
P28482	Q01844	1	0	0	MAPK1	EWSR1
Q01844	Q9Y3F4	0	0	0	EWSR1	STRAP
Q01844	Q92993	0	0	0	EWSR1	KAT5
Q16539	Q01844	1	0	0	MAPK14	EWSR1
P17252	Q01844	1	0	1	PRKCA	EWSR1
O75554	Q01844	0	0	0	WBP4	EWSR1
Q15637	Q01844	1	0	1	SF1	EWSR1
Q13315	Q01844	1	0	0	ATM	EWSR1
Q01844	Q15910	0	0	0	EWSR1	EZH2
Q02156	Q01844	1	0	0	PRKCE	EWSR1
P49137	Q01844	1	0	0	MAPKAPK2	EWSR1
Q01844	Q9NQA5	1	0	0	EWSR1	TRPV5
Q15759	Q01844	1	0	0	MAPK11	EWSR1
Q01844	Q15022	0	0	0	EWSR1	SUZ12
P49910	Q01844	0	0	0	ZNF165	EWSR1
Q8N5C8	Q8N5C8	0	0	0	TAB3	TAB3
Q9Y4K3	Q8N5C8	1	1	0	TRAF6	TAB3
Q13546	Q8N5C8	1	1	0	RIPK1	TAB3
Q8N5C8	Q9Y6K9	0	0	0	TAB3	IKBKG
P49116	Q8N5C8	0	0	0	NR2C2	TAB3
P62979	Q8N5C8	0	0	0	RPS27A	TAB3
Q8N5C8	Q9BYM8	0	0	0	TAB3	RBCK1
Q14457	Q8N5C8	0	0	0	BECN1	TAB3
O15105	Q8N5C8	1	1	0	SMAD7	TAB3
O15455	Q8N5C8	0	0	0	TLR3	TAB3
Q8N5C8	Q96EX3	0	0	0	TAB3	WDR34
P18510	P18510	0	0	0	IL1RN	IL1RN
P14778	P18510	0	0	0	IL1R1	IL1RN
Q02750	Q02750	1	0	0	MAP2K1	MAP2K1
Q02750	Q02750	1	0	0	MAP2K1	MAP2K1
P11802	Q02750	1	0	0	CDK4	MAP2K1
Q13233	Q02750	1	1	0	MAP3K1	MAP2K1
P27361	Q02750	1	0	0	MAPK3	MAP2K1
Q02750	P27361	1	1	0	MAP2K1	MAPK3
Q02750	P40763	1	0	0	MAP2K1	STAT3
D9IAI1	Q02750	0	0	0	NA	MAP2K1
P01100	Q02750	1	0	0	FOS	MAP2K1
Q02750	P37231	1	1	0	MAP2K1	PPARG
P67775	Q02750	1	0	1	PPP2CA	MAP2K1
P24941	Q02750	1	0	0	CDK2	MAP2K1
P15056	Q02750	1	1	0	BRAF	MAP2K1
P00533	Q02750	1	1	0	EGFR	MAP2K1
Q02750	P49841	1	1	0	MAP2K1	GSK3B
O15530	Q02750	1	1	0	PDPK1	MAP2K1
Q02750	Q08209	1	0	0	MAP2K1	PPP3CA
P28482	Q02750	1	0	1	MAPK1	MAP2K1
Q02750	P28482	1	1	0	MAP2K1	MAPK1
P50750	Q02750	1	0	0	CDK9	MAP2K1
Q02750	Q05655	1	0	0	MAP2K1	PRKCD
Q05655	Q02750	1	0	0	PRKCD	MAP2K1
P05412	Q02750	1	0	0	JUN	MAP2K1
P50613	Q02750	1	0	0	CDK7	MAP2K1
P41279	Q02750	1	1	0	MAP3K8	MAP2K1
Q13322	Q02750	1	1	0	GRB10	MAP2K1
Q02750	Q16539	1	0	0	MAP2K1	MAPK14
Q02750	Q9BZE0	1	0	0	MAP2K1	GLIS2
P30086	Q02750	1	1	0	PEBP1	MAP2K1
P46940	Q02750	1	0	0	IQGAP1	MAP2K1
