cnv,effect_size,f,f_pval,ll,meas,pair,protein,rsquared,f_adjpval
2,-0.199534649011,0.797198362957,0.372584939857,-584.535555869,47,AHSG_BGN,AHSG,0.00241723812972,0.782620974188
2,-0.413346323308,0.796768163097,0.372715796061,-530.725866535,7,FBLN5_EFEMP1,EFEMP1,0.00242328465559,0.782620974188
-2,-0.411696348408,0.796851561744,0.372702994572,-575.921029522,10,PDLIM3_FBLIM1,PDLIM3,0.00246858529719,0.782620974188
2,-0.267292228758,0.796947094993,0.372662188758,-581.210160633,24,C1S_F2,C1S,0.00242382753865,0.782620974188
2,-0.251316444409,0.798060730377,0.372493640304,-455.159279301,26,CP_CFHR5,CP,0.00303678317929,0.782620974188
-2,0.586844347368,0.797594593932,0.372559158464,-519.559114991,5,PRKG1_EFEMP1,PRKG1,0.00276177713687,0.782620974188
-2,-0.387295182803,0.796614115084,0.372774140706,-556.173262596,10,PDLIM3_AEBP1,PDLIM3,0.0024678515209,0.782635542441
2,-0.339578394506,0.795931799432,0.37296254988,-541.85339211,11,BGN_COL14A1,BGN,0.00240611120911,0.782635542441
-2,0.514096883077,0.795899948139,0.37297407709,-579.726214116,6,FBN1_CLEC3B,FBN1,0.0024133106211,0.782635542441
-2,-0.406768844514,0.796397264363,0.372828949653,-581.036152293,10,PDLIM3_LUM,PDLIM3,0.00242954855822,0.782635542441
2,-0.312728190012,0.796086686648,0.372916101418,-601.010870476,19,HSPG2_ITIH2,ITIH2,0.00240657830817,0.782635542441
2,-0.261967749115,0.796042288161,0.372929415059,-533.772956841,18,DPYSL3_MYL9,MYL9,0.00240644441407,0.782635542441
2,0.384416345798,0.796637346104,0.372883844644,-483.431402876,11,MRPS18A_MRPL47,MRPS18A,0.00289900689396,0.782635542441
2,-0.161148381893,0.796003296149,0.372941108028,-594.030560352,88,TF_COL14A1,COL14A1,0.00240632682444,0.782635542441
2,0.307410283122,0.795899022143,0.372974354816,-556.515173293,15,JUP_PKP2,PKP2,0.00241330782009,0.782635542441
2,-0.33528298631,0.795516008172,0.373089253834,-595.479426251,16,NDUFA10_NDUFA5,NDUFA5,0.00241214925479,0.782823464945
-2,-0.396319487578,0.795322663931,0.373151256904,-515.563002884,7,AMBP_PLG,PLG,0.00242627825641,0.782872001192
2,-0.35415127268,0.795596373619,0.373163073666,-514.473750242,14,MRPL37_MRPL47,MRPL37,0.00277408852743,0.782872001192
2,-0.229170587719,0.795244833169,0.373188949512,-474.470609538,18,CFH_CFI,CFH,0.0024789794923,0.782872268545
2,0.427447119276,0.795182852172,0.37321388885,-499.824047985,6,TTR_APOA1,APOA1,0.00250218661289,0.782872268545
2,0.290864838616,0.795000811651,0.373241910966,-592.725259385,21,RPS18_RPS16,RPS16,0.00240330358591,0.782877886177
2,0.260315009259,0.794337750581,0.373535676499,-477.593872995,20,MYH9_FHL3,FHL3,0.00275053090295,0.782946085938
2,-0.435151268896,0.794799873988,0.373310209226,-584.939572517,9,CASP1_SAMHD1,CASP1,0.00243210685817,0.782946085938
2,-0.434256862939,0.794307849586,0.373489679562,-557.384438839,9,GBP2_LCP1,GBP2,0.00254753800691,0.782946085938
2,0.463006899068,0.793644061514,0.373653511483,-590.335681347,8,DHX9_SART1,SART1,0.00241380597176,0.782946085938
2,0.274341438616,0.794463514963,0.373421465778,-534.245496411,18,VCAN_MRC2,MRC2,0.00246885389601,0.782946085938
-2,-0.491666848592,0.794574429506,0.37346459066,-494.718274173,6,COTL1_IL18,COTL1,0.00275134818954,0.782946085938
2,-0.479932388379,0.794510365412,0.373389197092,-529.192566633,5,COPB2_COPB1,COPB1,0.00240182451799,0.782946085938
2,0.314581491624,0.793631384972,0.373679965846,-562.739754217,17,CSRP2_CNN1,CNN1,0.00249731683267,0.782946085938
2,0.531308192229,0.794012493939,0.373538796578,-592.81698609,6,CNN2_CORO1C,CORO1C,0.00240032305287,0.782946085938
2,-0.318175805501,0.793745759507,0.373624929846,-542.37343939,13,C9_SERPINC1,C9,0.00242147926791,0.782946085938
2,0.379512205615,0.793898415446,0.373667679955,-477.009062557,9,DOCK2_NCF1,NCF1,0.00274901381159,0.782946085938
2,-0.567884192661,0.79420775681,0.373480114327,-585.122199226,5,RPL18A_RPS2,RPS2,0.00240091192103,0.782946085938
2,0.587916034251,0.793754109287,0.373616468693,-596.726364867,5,RPL37A_RPL35,RPL35,0.00239954382278,0.782946085938
2,-0.17478162103,0.793858790478,0.373592957417,-533.280349711,46,C9_KNG1,KNG1,0.0024292341154,0.782946085938
2,0.440176881515,0.793801153092,0.373637554913,-547.310814082,8,RPL28_RPL36AL,RPL28,0.00252969035773,0.782946085938
2,-0.408963982609,0.793622714386,0.37365597556,-588.75670611,10,SF3B1_MATR3,SF3B1,0.0023991475648,0.782946085938
2,-0.408084504615,0.793341121271,0.373740662703,-530.432264108,7,RPL6_RPL13A,RPL6,0.00239829834114,0.782967044482
2,-0.316133620833,0.793359782121,0.37373504975,-532.565397025,12,NID2_LAMB1,LAMB1,0.00239835461825,0.782967044482
2,0.264777223602,0.793443067858,0.373772476112,-524.409081809,23,MRPL15_MRPL24,MRPL24,0.00262909313003,0.782980590471
2,0.498670948198,0.792495057438,0.374060076318,-520.025244804,6,APOA4_CP,APOA4,0.00263469026143,0.783275482953
2,0.51862873706,0.792336868678,0.37405085523,-578.049634754,6,VIM_F13A1,VIM,0.00242458827606,0.783275482953
-2,0.387257071173,0.793012466362,0.37394453386,-441.379920554,7,NEXN_PDLIM3,PDLIM3,0.00278452220261,0.783275482953
-2,0.526314401254,0.792308829821,0.374065390888,-577.512093588,6,GLRX_CASP1,GLRX,0.00244696618238,0.783275482953
2,0.24606718001,0.792498318955,0.374018746047,-549.316204107,26,COG2_COG4,COG2,0.00248593779067,0.783275482953
2,-0.537230454237,0.792750689429,0.373987918122,-512.011367665,5,MXRA5_C1R,MXRA5,0.002653179127,0.783275482953
2,-0.26016425597,0.792060069214,0.374225934922,-474.46574813,20,LMOD1_TNS1,LMOD1,0.00276179218149,0.783293070182
2,-0.467176892308,0.792016638978,0.374139353332,-575.607220367,7,RPL6_RPL29,RPL6,0.00239430397089,0.783293070182
2,0.209847711394,0.792032645902,0.374174110526,-469.663544771,23,NCF1_MNDA,MNDA,0.00254025941324,0.783293070182
2,0.258905238296,0.792089752715,0.374209236919,-502.477551079,24,C1QA_C1S,C1S,0.00273330356736,0.783293070182
2,-0.240334962821,0.792028793841,0.374222512072,-525.899626029,33,MRPL9_MRPL21,MRPL9,0.00271436062567,0.783293070182
2,0.307124331235,0.792244515743,0.374170393108,-500.423044813,17,CNN1_THBS2,CNN1,0.00276243354168,0.783293070182
2,-0.363695568961,0.791051923139,0.374430124761,-565.653570473,11,BGN_PTRF,BGN,0.00239139456325,0.783348903074
2,-0.361521248911,0.791396474084,0.374328206839,-588.482598466,13,PSMB9_WARS,PSMB9,0.00239968805295,0.783348903074
2,0.323292641935,0.791128430613,0.374419043389,-575.371595865,16,ADRM1_LUC7L3,LUC7L3,0.00243580677353,0.783348903074
-2,-0.519149836533,0.791143894606,0.374410334738,-549.233935143,5,CORO1A_CASP1,CASP1,0.00242094655681,0.783348903074
-2,-0.491138298742,0.79130619691,0.3743716095,-522.858523388,5,PTPRC_CASP1,CASP1,0.00245906642495,0.783348903074
-2,-0.518020649284,0.791097930895,0.374416250522,-585.018826468,6,RPS18_RPL17,RPL17,0.00239153331466,0.783348903074
2,-0.292605214744,0.791113110578,0.374411673048,-587.953346907,20,SF3A3_HNRNPM,SF3A3,0.00239157909395,0.783348903074
2,-0.336688232154,0.789820929422,0.37481359485,-578.881811372,15,FLNA_RCN3,FLNA,0.0024317908953,0.783355341333
2,0.487634735849,0.790183061027,0.374708352758,-551.426256185,6,C1R_NNMT,NNMT,0.00244797736267,0.783355341333
2,-0.311322278853,0.790098669858,0.374725692204,-585.059414661,18,C1QB_CFH,CFH,0.00241775584106,0.783355341333
2,0.31118653945,0.790790245955,0.374555285558,-543.773363292,17,RSL1D1_BRIX1,BRIX1,0.00256092561998,0.783355341333
2,-0.379024507143,0.791211249329,0.374481686948,-457.35271428,8,CFI_AFM,AFM,0.00275884064188,0.783355341333
2,-0.328719321722,0.790679924241,0.374542332447,-532.162166452,11,BGN_EMILIN1,BGN,0.00239027267764,0.783355341333
-2,0.362863782609,0.790633084274,0.374656030628,-501.223849212,12,SPARC_CNN2,CNN2,0.00275683022061,0.783355341333
2,0.323184733133,0.789845937186,0.374798008064,-592.181186708,17,THY1_CNN1,CNN1,0.00240228202588,0.783355341333
-2,0.464205948132,0.790252341147,0.374671364659,-573.859366705,7,RPS23_RPS19,RPS23,0.00238898315641,0.783355341333
2,-0.53847057716,0.789867914755,0.374791371349,-594.50375327,6,TAGLN_DUSP3,TAGLN,0.00240234870912,0.783355341333
2,0.187684343527,0.790651959132,0.374694582578,-476.113606045,55,MRPL47_MRPL28,MRPL47,0.0029197904485,0.783355341333
2,-0.30127555675,0.790530509889,0.37459335189,-567.118581505,17,RBM12_DHX9,RBM12,0.00241169416535,0.783355341333
2,0.29379801823,0.790448957607,0.374615969864,-560.595844628,17,PCNA_MCM4,MCM4,0.00240411167695,0.783355341333
2,-0.534226805948,0.791150253663,0.374538518105,-466.069888253,5,THBS2_SPARC,SPARC,0.00290020498439,0.783355341333
2,0.310006827273,0.790279948257,0.374770486959,-426.181577035,10,IL16_PTPRC,IL16,0.00278473226215,0.783355341333
2,0.575678190214,0.789545095013,0.374884928356,-590.625219652,5,U2AF1_TARDBP,U2AF1,0.00238685020951,0.783398419491
2,-0.468600930112,0.789695967754,0.374861659675,-578.751825608,8,LGALS9_TAP2,LGALS9,0.00246942280415,0.783398419491
-2,0.339097924501,0.789399740919,0.374928841441,-592.155449167,15,RSU1_FBLN1,FBLN1,0.00238641184251,0.783437185424
2,0.39187000688,0.789009443157,0.375046790539,-558.573973482,9,RPL7_RPS6,RPS6,0.00238523475881,0.783614190473
2,-0.394446622653,0.788977347107,0.375089434398,-564.13385563,11,DTX3L_RNF213,DTX3L,0.00250636904048,0.783614190473
2,-0.471873654206,0.788842993642,0.375107053215,-546.103480471,6,NNMT_TAGLN,TAGLN,0.00242133213155,0.783614190473
-2,0.601662880702,0.789015879639,0.375139120644,-528.359068758,5,PRKG1_COL1A2,PRKG1,0.00273215335852,0.783614190473
2,-0.353378444683,0.789254949714,0.375140390052,-462.126734585,13,C4B_CFHR5,C4B,0.00300337603174,0.783614190473
2,-0.281510624345,0.788682716353,0.375247616958,-496.022636632,20,LMOD1_CAV1,LMOD1,0.00275967091788,0.783685364493
2,-0.308434832258,0.787691014047,0.37545353542,-582.503608173,18,CFH_C1QB,CFH,0.00241040600888,0.783685364493
2,-0.401506142736,0.7881558457,0.375304932159,-599.099099756,11,RPL10A_RPL30,RPL10A,0.00238266041807,0.783685364493
2,-0.201940254559,0.788000650853,0.375428538828,-445.612208055,25,AGT_SERPINA6,AGT,0.00266407240699,0.783685364493
2,0.530597701923,0.788328309117,0.37528138539,-568.364178473,6,PRKCDBP_NNMT,NNMT,0.00248850174918,0.783685364493
2,0.538998721713,0.788035789738,0.375341259073,-569.085429471,5,RPL7A_RPL35,RPL35,0.00238229834358,0.783685364493
2,0.497523699952,0.787966672061,0.375417426805,-550.21303078,7,BGN_ELN,BGN,0.00258529455958,0.783685364493
2,-0.277920386413,0.787703399696,0.37544186053,-563.592316512,19,ITIH2_C4B,ITIH2,0.00238129589341,0.783685364493
2,-0.395348171769,0.788585545889,0.375239581629,-493.070008128,8,COL6A3_FMOD,COL6A3,0.00262172696633,0.783685364493
2,0.50350788615,0.788212421909,0.375382038088,-502.785361816,6,PRKG1_RSU1,RSU1,0.00272937879042,0.783685364493
2,-0.336176742166,0.788149033393,0.375306993316,-589.546237498,15,RPS9_RPL18A,RPL18A,0.00238263987297,0.783685364493
2,0.264240301218,0.787353619572,0.375567946561,-545.148054865,21,CFI_SERPINC1,SERPINC1,0.00245444095812,0.783831189912
2,-0.309298822454,0.787299310372,0.375574148329,-590.001626796,19,NID2_APCS,APCS,0.00241660528829,0.783831189912
2,-0.515746464615,0.787112151616,0.375624839047,-551.277050335,5,A1BG_ITIH2,A1BG,0.00239398724136,0.783884020955
2,0.326961847172,0.786859839798,0.375705264514,-592.964147797,17,KANK2_COL6A2,KANK2,0.00240786866456,0.783998893525
2,-0.249108124459,0.786134129699,0.375917330236,-563.693630991,24,HNRNPU_RBM14,HNRNPU,0.00237656312822,0.784306330296
2,-0.486241845947,0.785819134218,0.376024818272,-579.441754012,7,COL6A2_AEBP1,COL6A2,0.00241949952222,0.784306330296
2,0.281426805195,0.78621037439,0.375973215419,-519.005891826,21,LSP1_GMFG,GMFG,0.00266705275458,0.784306330296
2,0.32259440218,0.785965070275,0.375972537665,-592.390572935,17,COL1A2_CNN1,CNN1,0.00239050675447,0.784306330296
2,-0.449754349922,0.785840567878,0.376016294626,-577.04192826,8,RPL28_EDF1,RPL28,0.0024121384972,0.784306330296
2,0.218340492308,0.785848807113,0.376030325402,-472.14619905,20,KNG1_APOA2,APOA2,0.00247288798435,0.784306330296
2,0.222059512419,0.786128967758,0.37591889564,-429.583920708,13,APOA1_TF,TF,0.00237654756024,0.784306330296
2,0.240574066445,0.783767388488,0.376658242247,-506.733316579,20,APOH_APOA2,APOA2,0.00245092924788,0.784427142762
2,0.362363516986,0.784502990344,0.376493825867,-456.588146012,8,AGT_AFM,AFM,0.00267033482828,0.784427142762
2,-0.134579042553,0.783976004626,0.376578513077,-454.011137186,47,AHSG_KNG1,AHSG,0.00239174597301,0.784427142762
2,0.250140225814,0.785300245315,0.376182273922,-572.346494133,27,NID1_TINAGL1,NID1,0.00241790575103,0.784427142762
2,0.280454841998,0.7843924097,0.376457978129,-572.100786965,21,SERPINB9_COTL1,SERPINB9,0.00241511731485,0.784427142762
2,0.19090444839,0.783987985354,0.376572888727,-501.353911001,29,CA1_CA2,CA1,0.00238450780453,0.784427142762
2,0.526593049383,0.784519938517,0.37641320887,-556.985812924,5,LCP1_CTSS,LCP1,0.00239340142928,0.784427142762
2,0.19090444839,0.783987985354,0.376572888727,-501.353911001,29,CA1_CA2,CA2,0.00238450780453,0.784427142762
2,0.395014083239,0.785262141137,0.376183858799,-592.487400377,11,DDX46_RBM14,RBM14,0.00238113169776,0.784427142762
2,0.549416540741,0.78437993593,0.376584369966,-476.675581779,5,TGFB1I1_SMTN,TGFB1I1,0.00286495502816,0.784427142762
2,-0.253701382835,0.784602021685,0.376384318129,-561.818879718,23,CALD1_FHL2,CALD1,0.00237913479549,0.784427142762
2,-0.286514094444,0.783789950532,0.376723103363,-507.341812303,20,FHL3_CNN1,FHL3,0.00271410646237,0.784427142762
2,0.329320410015,0.783543839558,0.376705971929,-559.254099491,13,NID2_COL4A1,COL4A1,0.00237593371226,0.784427142762
-2,-0.243941104187,0.785349213249,0.376184038536,-555.159921265,28,TYMP_MYO1F,TYMP,0.00247912100481,0.784427142762
2,0.311426555738,0.784847525415,0.376325862865,-577.165373657,18,POSTN_MRC2,MRC2,0.00243904438463,0.784427142762
2,-0.249559627179,0.783574494467,0.376706618033,-566.340103644,26,NUP133_NUP205,NUP133,0.00241260505765,0.784427142762
2,-0.380181805208,0.784606321514,0.376381052791,-595.656008036,12,SRSF7_SRRT,SRRT,0.00237195536467,0.784427142762
2,0.562164399336,0.784757682909,0.37639020397,-537.755394638,5,EFEMP1_ELN,ELN,0.00257479307323,0.784427142762
2,-0.441842987436,0.784043646719,0.376589209321,-528.232997174,7,MRPS23_MRPS25,MRPS23,0.00250666126564,0.784427142762
2,0.559083451079,0.78517323301,0.376321314685,-495.438875888,5,FN1_DAPK3,DAPK3,0.002786424935,0.784427142762
2,0.582023126087,0.78410390471,0.376651488052,-503.403327202,5,IKBIP_DAPK3,DAPK3,0.00280253200152,0.784427142762
2,-0.492098684385,0.785204164591,0.376250069936,-551.003148047,7,CALD1_EFEMP2,EFEMP2,0.00255945904148,0.784427142762
2,-0.494049451868,0.783510340728,0.376714203219,-595.967690453,7,SRSF11_ILF2,SRSF11,0.00236864993639,0.784427142762
2,-0.41491558209,0.784391406011,0.376572420603,-497.633139241,10,MRPL2_MRPS18A,MRPS18A,0.00283394378573,0.784427142762
2,-0.457284662037,0.78499254706,0.376263748959,-591.635207931,8,ALB_COL14A1,ALB,0.00237312019815,0.784427142762
2,0.559130970642,0.783268582808,0.376787747476,-582.267312568,5,SART3_TMPO,TMPO,0.00236792080254,0.784508864891
2,-0.284724512101,0.783194990731,0.376832342135,-545.08972912,18,APCS_C8G,APCS,0.00244914367922,0.784548833898
2,-0.404581173913,0.783014841471,0.376864958941,-587.41329035,10,SERBP1_SFPQ,SERBP1,0.00236715552595,0.78456386182
2,-0.532877138095,0.782644095738,0.377000008966,-576.301969004,6,SRSF7_BCLAF1,SRSF7,0.00244742518141,0.784641313294
2,-0.331751652388,0.783060544491,0.376963310402,-506.992141678,16,MYL9_DAPK3,MYL9,0.00277894825536,0.784641313294
-2,0.475758834507,0.782984960036,0.376962847579,-531.676454201,8,KLKB1_COL6A2,KLKB1,0.00269267804698,0.784641313294
-2,0.498618554359,0.782565282426,0.3770037673,-572.403738109,6,FBN1_LRP1,FBN1,0.00237297348256,0.784641313294
2,-0.260532488917,0.782243755207,0.377105634858,-567.580028075,23,CALD1_SORBS1,CALD1,0.00238647385607,0.784690173875
2,-0.216246074252,0.782232748124,0.377125272695,-472.825751487,20,APOA2_A1BG,APOA2,0.00244614199295,0.784690173875
2,-0.510334914894,0.782625122638,0.377082604742,-504.192928247,6,TAGLN_SPARC,TAGLN,0.00272898374615,0.784690173875
2,-0.312058194975,0.782148149694,0.377128854689,-594.785380537,18,U2SURP_RBM14,U2SURP,0.00236454159957,0.784690173875
2,-0.339390816938,0.781373699789,0.377384980984,-575.975681978,15,SERPINF2_C4BPA,C4BPA,0.00243584498307,0.785011586707
2,0.343229890678,0.781505395459,0.377377447594,-519.474536817,12,SERPINF1_C8A,C8A,0.00255576410499,0.785011586707
2,-0.558400549153,0.781721240452,0.377328007513,-525.707768428,5,MXRA5_CALD1,MXRA5,0.00261636233035,0.785011586707
2,0.316804030529,0.781407743353,0.377356459528,-598.114916138,18,RBM39_GMPS,RBM39,0.00236947179254,0.785011586707
2,0.337780226357,0.781677831227,0.377412187898,-485.619915836,15,EHD2_CYGB,CYGB,0.00287612409146,0.785015317767
2,0.531161136391,0.780854319673,0.377523293518,-565.742085531,5,CORO1A_OSTF1,CORO1A,0.00236063940665,0.785193545433
2,-0.362742118946,0.780033204208,0.377773922007,-567.110571347,11,BGN_EHD2,BGN,0.00235816290558,0.785501797094
-2,0.498401404246,0.780044001516,0.377774542476,-595.975676807,7,B2M_CD74,B2M,0.0023725405959,0.785501797094
2,-0.413103525466,0.780164352795,0.377733875858,-594.939516916,10,RPL23A_RPL14,RPL23A,0.00235855845323,0.785501797094
-2,-0.374353829167,0.779952241912,0.377798646793,-591.514820983,12,CNN2_SFXN3,CNN2,0.00235791872097,0.785501797094
2,-0.248585465787,0.780445533783,0.377714664967,-498.201284614,22,NCF2_RAC2,NCF2,0.00260339039924,0.785501797094
2,-0.314275607362,0.779733603245,0.37786542749,-421.5054886,6,TAGLN_FLNA,TAGLN,0.00235725929987,0.78558776788
2,-0.259389334089,0.779617744792,0.377922969799,-576.147468783,27,MRPL15_MRPL40,MRPL15,0.00243798447909,0.785654521643
2,0.366277252288,0.779508111972,0.377950275073,-582.559550663,13,TNS1_COL4A1,COL4A1,0.00241498636804,0.785658411643
2,-0.332538476778,0.779283188258,0.378005006014,-563.375267474,13,C4B_AHSG,C4B,0.00236304470288,0.78570057115
2,-0.29917956585,0.77922946114,0.378021427272,-579.630661654,18,DCN_CFH,CFH,0.00236288216942,0.78570057115
2,0.396463922118,0.77834836547,0.378288920303,-596.981948405,11,RPL10A_RPS12,RPL10A,0.00235308135891,0.785731636255
2,0.453269706625,0.776760452099,0.37878909194,-577.900328123,8,CNN1_FBLIM1,FBLIM1,0.00239906178261,0.785731636255
2,-0.271288700163,0.777846105703,0.378446547637,-590.110530626,24,C1S_CP,C1S,0.00236587140805,0.785731636255
2,-0.263974802623,0.778907019587,0.378121963297,-587.062297183,25,CHD4_SNRPN,CHD4,0.00236909060453,0.785731636255
2,-0.258681022951,0.776611060947,0.378824903164,-580.864265938,25,COL6A3_VWF,VWF,0.00236212380936,0.785731636255
2,-0.387999639903,0.776999207932,0.378813811113,-474.662434478,9,NCF1_AMPD3,NCF1,0.00275749692174,0.785731636255
2,0.537348348043,0.778237980974,0.378426618397,-490.656705711,5,HTRA1_TGFB1I1,TGFB1I1,0.00273278599689,0.785731636255
2,0.454197555556,0.778630731668,0.378222599009,-551.803361395,7,NDUFB9_NDUFS1,NDUFS1,0.00242731484293,0.785731636255
2,-0.294046468153,0.777197573555,0.37864124879,-576.101385148,18,FGB_CFH,CFH,0.00234961049086,0.785731636255
2,-0.205235457516,0.776767594668,0.378788936517,-445.551475198,18,RAC2_PTPRC,PTPRC,0.00240651643071,0.785731636255
-2,0.399549369231,0.776663985045,0.378804770586,-526.941552287,7,CNN2_VCAN,VCAN,0.00234800114279,0.785731636255
2,-0.375792971113,0.777109901669,0.378668109579,-579.468796419,11,RPL19_RPS26,RPL19,0.00234934606539,0.785731636255
2,0.527218809816,0.778954247751,0.378103608437,-593.430140599,6,PDLIM5_RSU1,RSU1,0.00235490873209,0.785731636255
2,0.33502763428,0.776712399554,0.378789929515,-590.835894574,15,NUP155_HNRNPU,NUP155,0.00234814716526,0.785731636255
-2,-0.414301797699,0.777272412556,0.378675458979,-494.654058035,7,MRPL18_MRPL37,MRPL18,0.00255869178883,0.785731636255
2,-0.431677844298,0.77867439286,0.378228400189,-558.630940791,9,GBP2_TAP1,GBP2,0.00249752294436,0.785731636255
2,0.369862906144,0.778353735846,0.37828922774,-598.783511463,13,TAP1_LAP3,TAP1,0.00236023294746,0.785731636255
-2,0.428030204777,0.777829358042,0.378451674704,-546.214832325,7,PLG_A1BG,PLG,0.00236582058943,0.785731636255
2,0.186955590909,0.776634951811,0.378813670879,-470.422404838,24,CCT3_CCT5,CCT5,0.00234791357595,0.785731636255
2,0.284273474266,0.777032823067,0.378720130958,-563.56065639,21,APCS_PRELP,PRELP,0.00245293295458,0.785731636255
2,0.511895707566,0.778594172982,0.378213723488,-583.714634476,6,ITIH2_COL6A1,COL6A1,0.00235382272825,0.785731636255
