p1,p2,cor,corum,string,biogrid,score
BGN,APOH,0.612028559049,0,0,0,0.612028559049
BGN,ASPN,0.637373767506,0,0,0,0.637373767506
BGN,AZGP1,0.547195695141,0,0,0,0.547195695141
BIN2,ABI3,0.615641192335,0,0,0,0.615641192335
BIN2,AIF1,0.601415148981,0,0,0,0.601415148981
BIN2,ANKRD44,0.577265899904,0,0,0,0.577265899904
BIN2,APBB1IP,0.631087262396,0,0,0,0.631087262396
BIN2,APOL3,0.529741981501,0,0,0,0.529741981501
BIN2,ARHGAP25,0.545110138959,0,0,0,0.545110138959
BIN2,ARHGDIB,0.551460863725,0,0,0,0.551460863725
BLOC1S2,BLOC1S1,0.538914928154,1,1,1,0.538914928154
BLVRB,ANK1,0.53587239034,0,0,0,0.53587239034
BPGM,ADD2,0.513181869971,0,0,0,0.513181869971
BPGM,ALAD,0.579340334117,0,0,0,0.579340334117
BPGM,ANK1,0.806085923629,0,0,0,0.806085923629
BPGM,BLVRB,0.564131679796,0,0,0,0.564131679796
BPI,AZU1,0.687414144386,0,0,0,0.687414144386
BRD4,AKAP8L,0.537614668197,0,0,0,0.537614668197
BRD7,ARID2,0.687372573597,0,0,1,0.687372573597
BROX,BPNT1,0.528927712105,0,0,0,0.528927712105
BST1,ANXA6,0.500351055982,0,0,0,0.500351055982
BTD,A1BG,0.507124999562,0,0,0,0.507124999562
BTD,AFM,0.554736993656,0,0,0,0.554736993656
BTD,AGT,0.520120850203,0,0,0,0.520120850203
BTD,AHSG,0.512812958979,0,0,0,0.512812958979
BTD,ALB,0.571802878278,0,0,0,0.571802878278
BTD,AMBP,0.559135840514,0,0,0,0.559135840514
BTD,APOA1,0.533835891344,0,0,0,0.533835891344
BTD,APOA2,0.524393130343,0,0,0,0.524393130343
BTD,APOH,0.51082082899,0,0,0,0.51082082899
BTD,AZGP1,0.51428436183,0,0,0,0.51428436183
BTK,ABI3,0.546970082395,0,0,0,0.546970082395
BTK,AIF1,0.608934851307,0,0,0,0.608934851307
BTK,AMPD3,0.551142065908,0,0,0,0.551142065908
BTK,ANKRD44,0.531312551206,0,0,0,0.531312551206
BTK,APBB1IP,0.688945936122,0,0,0,0.688945936122
BTK,ARHGAP25,0.616410693817,0,0,0,0.616410693817
BTK,ARHGDIB,0.566138302526,0,0,0,0.566138302526
BTK,BIN2,0.63749075645,0,0,0,0.63749075645
C10orf32,BLOC1S2,0.655065975226,0,0,0,0.655065975226
C14orf2,ATP5I,0.52241938949,0,0,0,0.52241938949
C18orf32,ADRM1,0.536262407731,0,0,0,0.536262407731
C18orf32,ARGLU1,0.566303522777,0,0,0,0.566303522777
C18orf32,BCAP29,0.531687024062,0,0,0,0.531687024062
C18orf32,C17orf62,0.511456891792,0,0,0,0.511456891792
C19orf33,C18orf32,0.503263540519,0,0,0,0.503263540519
C19orf43,BRD4,0.564175807551,0,0,0,0.564175807551
C19orf53,ARGLU1,0.544718305698,0,0,0,0.544718305698
C1QA,AIF1,0.512203383124,0,0,0,0.512203383124
C1QA,APBB1IP,0.536512783611,0,0,0,0.536512783611
C1QA,APOE,0.536043310574,0,0,0,0.536043310574
C1QB,APBB1IP,0.5324610405,0,0,0,0.5324610405
C1QB,APOE,0.55590371639,0,0,0,0.55590371639
C1QB,BGN,0.504636493723,0,0,0,0.504636493723
C1QB,C1QA,0.79530442243,0,1,0,0.79530442243
C1QC,AEBP1,0.51124707973,0,0,0,0.51124707973
C1QC,APBB1IP,0.543472261972,0,0,0,0.543472261972
C1QC,APOE,0.587037537256,0,0,0,0.587037537256
C1QC,C1QA,0.8267893944,0,1,0,0.8267893944
C1QC,C1QB,0.843392271373,0,1,0,0.843392271373
C1QTNF3,AEBP1,0.591468415591,0,0,0,0.591468415591
C1QTNF3,ANTXR1,0.507524735169,0,0,0,0.507524735169
C1QTNF3,ASPN,0.548270648434,0,0,0,0.548270648434
C1QTNF5,AEBP1,0.69445854642,0,0,0,0.69445854642
C1QTNF5,ANGPTL2,0.722614471873,0,0,0,0.722614471873
C1QTNF5,ANTXR1,0.502141826229,0,0,0,0.502141826229
C1QTNF5,BGN,0.545363300116,0,0,0,0.545363300116
C1R,ACTN1,0.586127433803,0,0,0,0.586127433803
C1R,AEBP1,0.635244529704,0,0,0,0.635244529704
C1R,ALB,0.502231167937,0,0,0,0.502231167937
C1R,ALDH1A3,0.519835175959,0,0,0,0.519835175959
C1R,AMBP,0.540377687469,0,0,0,0.540377687469
C1R,ANG,0.553817909352,0,0,0,0.553817909352
C1R,ANGPTL2,0.547825017886,0,0,0,0.547825017886
C1R,ANTXR1,0.50080958928,0,0,0,0.50080958928
C1R,APOH,0.537632150455,0,0,0,0.537632150455
C1R,ARSB,0.564512022372,0,0,0,0.564512022372
C1R,BGN,0.59206489301,0,0,0,0.59206489301
C1R,C1QA,0.560604074613,0,0,1,0.560604074613
C1R,C1QB,0.613603841008,0,0,0,0.613603841008
C1R,C1QC,0.592188963584,0,0,0,0.592188963584
C1R,C1QTNF3,0.501462081701,0,0,0,0.501462081701
C1RL,A1BG,0.529790388495,0,0,0,0.529790388495
C1RL,A2M,0.504119618848,0,0,0,0.504119618848
C1RL,AFM,0.583804866947,0,0,0,0.583804866947
C1RL,AHSG,0.540526578204,0,0,0,0.540526578204
C1RL,ALB,0.565912203951,0,0,0,0.565912203951
C1RL,AMBP,0.527449268553,0,0,0,0.527449268553
C1RL,APOA1,0.53462086232,0,0,0,0.53462086232
C1RL,APOA2,0.524105365319,0,0,0,0.524105365319
C1RL,APOF,0.550156480919,0,0,0,0.550156480919
C1RL,APOH,0.553619818376,0,0,0,0.553619818376
C1RL,ATRN,0.533024859646,0,0,0,0.533024859646
C1S,A2M,0.536295153769,0,0,0,0.536295153769
C1S,ACTN1,0.567443599542,0,0,0,0.567443599542
C1S,AEBP1,0.628788557218,0,0,0,0.628788557218
C1S,AHSG,0.517225698593,0,0,0,0.517225698593
C1S,ALB,0.515852712252,0,0,0,0.515852712252
C1S,ALDH1A3,0.535853006233,0,0,0,0.535853006233
C1S,AMBP,0.569376768733,0,0,0,0.569376768733
C1S,ANG,0.537932473595,0,0,0,0.537932473595
C1S,ANGPTL2,0.535943072511,0,0,0,0.535943072511
C1S,APCS,0.523920024358,0,0,0,0.523920024358
C1S,APOB,0.568904275406,0,0,0,0.568904275406
C1S,APOE,0.53257973341,0,0,0,0.53257973341
C1S,APOH,0.557882051866,0,0,0,0.557882051866
C1S,ARSB,0.51648234983,0,0,0,0.51648234983
C1S,ASPN,0.500662579229,0,0,0,0.500662579229
C1S,BGN,0.589265154392,0,0,0,0.589265154392
C1S,C1QA,0.640124662251,0,1,1,0.640124662251
C1S,C1QB,0.666790432839,0,1,0,0.666790432839
C1S,C1QC,0.652511366677,0,1,0,0.652511366677
C1S,C1QTNF3,0.527756368186,0,0,0,0.527756368186
C1S,C1R,0.854480436538,0,0,1,0.854480436538
C1orf198,ACTN1,0.523465345331,0,0,0,0.523465345331
C2,A1BG,0.708405212246,0,0,0,0.708405212246
C2,AEBP1,0.553890336264,0,0,0,0.553890336264
C2,AFM,0.653091935431,0,0,0,0.653091935431
C2,AGT,0.713464020486,0,0,0,0.713464020486
C2,AHSG,0.64357637832,0,0,0,0.64357637832
C2,ALB,0.693104598603,0,0,0,0.693104598603
C2,AMBP,0.672707215879,0,0,0,0.672707215879
C2,ANG,0.590797802423,0,0,0,0.590797802423
C2,ANGPTL2,0.562936383806,0,0,0,0.562936383806
C2,APCS,0.518449303472,0,0,0,0.518449303472
C2,APOA1,0.656975509132,0,0,0,0.656975509132
C2,APOA2,0.622809420152,0,0,0,0.622809420152
C2,APOA4,0.566010196158,0,0,0,0.566010196158
C2,APOB,0.523112734333,0,0,0,0.523112734333
C2,APOC3,0.575239893911,0,0,0,0.575239893911
C2,APOF,0.538483906155,0,0,0,0.538483906155
C2,APOH,0.699005821828,0,0,0,0.699005821828
C2,APOL1,0.528599138833,0,0,0,0.528599138833
C2,APOM,0.557381023374,0,0,0,0.557381023374
C2,AZGP1,0.61828118682,0,0,0,0.61828118682
C2,BGN,0.677908698245,0,0,0,0.677908698245
C2,BTD,0.576111189679,0,0,0,0.576111189679
C2,C1QB,0.573258472531,0,0,0,0.573258472531
C2,C1QC,0.512933536694,0,0,0,0.512933536694
C2,C1R,0.643048947388,0,0,0,0.643048947388
C2,C1S,0.615711595442,0,0,0,0.615711595442
C21orf33,AK2,0.507292891769,0,0,0,0.507292891769
C2orf47,AFG3L2,0.57535840276,0,0,0,0.57535840276
C3,A1BG,0.77323143124,0,0,0,0.77323143124
C3,A2M,0.70733775436,0,0,0,0.70733775436
C3,AFM,0.781936977049,0,0,0,0.781936977049
C3,AGT,0.793760093337,0,1,0,0.793760093337
C3,AHSG,0.757267824552,0,0,0,0.757267824552
C3,AKR1C2,0.500436831057,0,0,0,0.500436831057
C3,ALB,0.800678514736,0,0,0,0.800678514736
C3,AMBP,0.763735664062,0,0,0,0.763735664062
C3,ANGPTL2,0.508917854029,0,0,0,0.508917854029
C3,APCS,0.586673444046,0,0,0,0.586673444046
C3,APOA1,0.79606227821,0,0,0,0.79606227821
C3,APOA2,0.7153672038,0,0,0,0.7153672038
C3,APOA4,0.601826963697,0,0,0,0.601826963697
C3,APOB,0.646525519693,0,0,0,0.646525519693
C3,APOC1,0.66705123795,0,0,0,0.66705123795
C3,APOC2,0.629730380474,0,0,0,0.629730380474
C3,APOC3,0.711192535173,0,0,0,0.711192535173
C3,APOD,0.544008483969,0,0,0,0.544008483969
C3,APOF,0.689806492907,0,0,0,0.689806492907
C3,APOH,0.769847973689,0,0,0,0.769847973689
C3,APOL1,0.697257110393,0,0,0,0.697257110393
C3,APOM,0.708463083499,0,0,0,0.708463083499
C3,ATRN,0.681160907617,0,0,0,0.681160907617
C3,AZGP1,0.658230916913,0,0,0,0.658230916913
C3,BGN,0.563213558385,0,0,0,0.563213558385
C3,BTD,0.515580597314,0,0,0,0.515580597314
C3,C1R,0.579628734515,0,0,0,0.579628734515
C3,C1RL,0.57248903457,0,0,0,0.57248903457
C3,C1S,0.629679505979,0,0,0,0.629679505979
C3,C2,0.745971575251,0,0,0,0.745971575251
C4B,A1BG,0.682246027208,0,0,0,0.682246027208
C4B,A2M,0.582533694513,0,0,0,0.582533694513
C4B,AFM,0.612918462815,0,0,0,0.612918462815
C4B,AGT,0.723005900014,0,0,0,0.723005900014
C4B,AHSG,0.626954542891,0,0,0,0.626954542891
C4B,ALB,0.669068913678,0,0,0,0.669068913678
C4B,AMBP,0.670449584296,0,0,0,0.670449584296
C4B,APCS,0.541085808165,0,0,0,0.541085808165
C4B,APOA1,0.649340732604,0,0,0,0.649340732604
C4B,APOA2,0.594136699056,0,0,0,0.594136699056
C4B,APOA4,0.517113944401,0,0,0,0.517113944401
C4B,APOB,0.542461459141,0,0,0,0.542461459141
C4B,APOC1,0.557592777202,0,0,0,0.557592777202
C4B,APOC2,0.576796571891,0,0,0,0.576796571891
C4B,APOC3,0.591626437846,0,0,0,0.591626437846
C4B,APOF,0.605194131372,0,0,0,0.605194131372
C4B,APOH,0.659867678468,0,0,0,0.659867678468
C4B,APOL1,0.589011065705,0,0,0,0.589011065705
C4B,APOM,0.606985323329,0,0,0,0.606985323329
C4B,ATRN,0.523383546473,0,0,0,0.523383546473
C4B,AZGP1,0.601910457876,0,0,0,0.601910457876
C4B,BGN,0.546146592781,0,0,0,0.546146592781
C4B,BTD,0.537334394774,0,0,0,0.537334394774
C4B,C1R,0.517095724937,0,0,0,0.517095724937
C4B,C1S,0.546230955038,0,0,0,0.546230955038
C4B,C2,0.750249737692,0,0,1,0.750249737692
C4B,C3,0.772036724583,0,0,0,0.772036724583
C4BPA,A2M,0.661409329908,0,0,0,0.661409329908
C4BPA,AMBP,0.523438090607,0,0,0,0.523438090607
C4BPA,ANK1,0.501700992078,0,0,0,0.501700992078
C4BPA,APOB,0.777024038517,0,0,0,0.777024038517
C4BPA,APOC1,0.520931518121,0,0,0,0.520931518121
C4BPA,APOC2,0.50404497797,0,0,0,0.50404497797
C4BPA,APOC3,0.559424890167,0,0,0,0.559424890167
C4BPA,APOE,0.503875609969,0,0,0,0.503875609969
C4BPA,APOF,0.605285664425,0,0,0,0.605285664425
C4BPA,APOH,0.524756067076,0,0,0,0.524756067076
C4BPA,APOL1,0.606823610034,0,0,0,0.606823610034
C4BPA,APOM,0.518924516867,0,0,0,0.518924516867
C4BPA,AZU1,0.519721730831,0,0,0,0.519721730831
C4BPA,C1QA,0.512071791731,0,0,0,0.512071791731
C4BPA,C1QB,0.525181326918,0,0,0,0.525181326918
C4BPA,C1QC,0.557131788754,0,0,0,0.557131788754
C4BPA,C1R,0.591977339165,0,0,0,0.591977339165
C4BPA,C1S,0.632875074936,0,0,0,0.632875074936
C4BPA,C3,0.658079521041,0,0,0,0.658079521041
C4BPA,C4B,0.552946479245,0,1,0,0.552946479245
C4BPB,A2M,0.625882404173,0,0,0,0.625882404173
C4BPB,AFM,0.549975435862,0,0,0,0.549975435862
C4BPB,AMBP,0.519582793999,0,0,0,0.519582793999
C4BPB,ANK1,0.547673156797,0,0,0,0.547673156797
C4BPB,APOA1,0.559151716691,0,0,0,0.559151716691
C4BPB,APOA2,0.537404335396,0,0,0,0.537404335396
C4BPB,APOB,0.679277832562,0,0,0,0.679277832562
C4BPB,APOC1,0.543935215998,0,0,0,0.543935215998
C4BPB,APOC2,0.512668109059,0,0,0,0.512668109059
C4BPB,APOC3,0.609601619496,0,0,0,0.609601619496
C4BPB,APOF,0.639226073828,0,0,0,0.639226073828
C4BPB,APOH,0.526242101302,0,0,0,0.526242101302
C4BPB,APOL1,0.643433445077,0,0,0,0.643433445077
C4BPB,APOM,0.539457362069,0,0,0,0.539457362069
C4BPB,AZU1,0.539441426489,0,0,0,0.539441426489
C4BPB,BPGM,0.525206890304,0,0,0,0.525206890304
C4BPB,C1R,0.564709660932,0,0,0,0.564709660932
C4BPB,C1S,0.581078344886,0,0,0,0.581078344886
C4BPB,C3,0.620422171961,0,0,0,0.620422171961
C4BPB,C4BPA,0.821401131774,0,1,0,0.821401131774
C5,A1BG,0.718109818677,0,0,0,0.718109818677
C5,A2M,0.625586319271,0,0,0,0.625586319271
C5,AFM,0.747984789042,0,0,0,0.747984789042
C5,AGT,0.737194627765,0,0,0,0.737194627765
C5,AHSG,0.696735176274,0,0,0,0.696735176274
C5,ALB,0.701620471707,0,0,0,0.701620471707
C5,AMBP,0.764784554457,0,0,0,0.764784554457
C5,ANGPTL2,0.591194298728,0,0,0,0.591194298728
C5,APCS,0.611611592544,0,0,0,0.611611592544
C5,APOA1,0.738934998536,0,0,0,0.738934998536
C5,APOA2,0.683072651981,0,0,0,0.683072651981
C5,APOA4,0.584313886069,0,0,0,0.584313886069
C5,APOB,0.656625805746,0,0,0,0.656625805746
C5,APOC1,0.708040303349,0,0,0,0.708040303349
C5,APOC2,0.654807486649,0,0,0,0.654807486649
C5,APOC3,0.682892507688,0,0,0,0.682892507688
C5,APOD,0.563157293387,0,0,0,0.563157293387
C5,APOE,0.611144622282,0,0,0,0.611144622282
C5,APOF,0.788703294928,0,0,0,0.788703294928
C5,APOH,0.710069475354,0,0,0,0.710069475354
C5,APOL1,0.665445900247,0,0,0,0.665445900247
C5,APOM,0.768487716993,0,0,0,0.768487716993
C5,ATRN,0.641907508605,0,0,0,0.641907508605
C5,AZGP1,0.614828427388,0,0,0,0.614828427388
C5,BGN,0.538655162177,0,0,0,0.538655162177
C5,C1R,0.52717713062,0,0,0,0.52717713062
C5,C1RL,0.573770556542,0,0,0,0.573770556542
C5,C1S,0.56595444818,0,0,0,0.56595444818
C5,C2,0.678644577028,0,0,0,0.678644577028
C5,C3,0.798841428271,0,1,1,0.798841428271
C5,C4B,0.709139952411,0,0,0,0.709139952411
C5,C4BPA,0.688786674131,0,0,0,0.688786674131
C5,C4BPB,0.620938762854,0,0,0,0.620938762854
C6,A1BG,0.608078764887,0,0,0,0.608078764887
C6,A2M,0.50643020164,0,0,0,0.50643020164
C6,AFM,0.688296180564,0,0,0,0.688296180564
C6,AGT,0.611976671788,0,0,0,0.611976671788
C6,AHSG,0.580975176119,0,0,0,0.580975176119
C6,ALB,0.609146292445,0,0,0,0.609146292445
C6,AMBP,0.682626004748,0,0,0,0.682626004748
C6,ANG,0.509044768505,0,0,0,0.509044768505
C6,ANGPTL2,0.553166963751,0,0,0,0.553166963751
C6,APCS,0.527635814803,0,0,0,0.527635814803
C6,APOA1,0.613302218287,0,0,0,0.613302218287
C6,APOA2,0.598832904727,0,0,0,0.598832904727
C6,APOB,0.544102065673,0,0,0,0.544102065673
C6,APOC1,0.642307514757,0,0,0,0.642307514757
C6,APOC2,0.558161188464,0,0,0,0.558161188464
C6,APOC3,0.559804462765,0,0,0,0.559804462765
C6,APOD,0.501515422284,0,0,0,0.501515422284
C6,APOE,0.533109373356,0,0,0,0.533109373356
C6,APOF,0.770085423017,0,0,0,0.770085423017
C6,APOH,0.636616166962,0,0,0,0.636616166962
C6,APOL1,0.614255405441,0,0,0,0.614255405441
C6,APOM,0.755222673612,0,0,0,0.755222673612
C6,ATRN,0.639447123654,0,0,0,0.639447123654
C6,AZGP1,0.555729740791,0,0,0,0.555729740791
C6,C1RL,0.587797468862,0,0,0,0.587797468862
C6,C1S,0.546455178632,0,0,0,0.546455178632
C6,C2,0.680042183167,0,0,0,0.680042183167
C6,C3,0.671580404433,0,0,0,0.671580404433
C6,C4B,0.620557998834,0,0,0,0.620557998834
C6,C4BPA,0.574813869614,0,0,0,0.574813869614
C6,C4BPB,0.557836424879,0,0,0,0.557836424879
C6,C5,0.820966523644,0,1,1,0.820966523644
C7,A1BG,0.680193091633,0,0,0,0.680193091633
C7,A2M,0.579236745425,0,0,0,0.579236745425
C7,AFM,0.732542409053,0,0,0,0.732542409053
C7,AGT,0.650433982654,0,0,0,0.650433982654
C7,AHSG,0.676229743816,0,0,0,0.676229743816
C7,ALB,0.728784137256,0,0,0,0.728784137256
C7,AMBP,0.720913142784,0,0,0,0.720913142784
C7,ANG,0.528816284789,0,0,0,0.528816284789
C7,ANGPTL2,0.566387424729,0,0,0,0.566387424729
C7,APCS,0.528999745595,0,0,0,0.528999745595
C7,APOA1,0.673685083432,0,0,0,0.673685083432
C7,APOA2,0.629400676293,0,0,0,0.629400676293
C7,APOA4,0.610352680596,0,0,0,0.610352680596
C7,APOC1,0.555229149651,0,0,0,0.555229149651
C7,APOC3,0.54969429429,0,0,0,0.54969429429
C7,APOD,0.520278827647,0,0,0,0.520278827647
C7,APOE,0.50237625903,0,0,0,0.50237625903
C7,APOF,0.61902985984,0,0,0,0.61902985984
C7,APOH,0.690091658609,0,0,0,0.690091658609
C7,APOL1,0.544982431056,0,0,0,0.544982431056
C7,APOM,0.692591786987,0,0,0,0.692591786987
C7,ATRN,0.619181728135,0,0,0,0.619181728135
C7,AZGP1,0.585176852739,0,0,0,0.585176852739
C7,BGN,0.561698706634,0,0,0,0.561698706634
C7,BTD,0.504375678839,0,0,0,0.504375678839
C7,C1RL,0.56923572416,0,0,0,0.56923572416
C7,C2,0.614427660533,0,0,0,0.614427660533
C7,C3,0.688423238341,0,0,0,0.688423238341
C7,C4B,0.645273247029,0,0,0,0.645273247029
C7,C5,0.745737381697,0,1,1,0.745737381697
C7,C6,0.712258107961,0,1,0,0.712258107961
C8A,A1BG,0.709834719218,0,0,0,0.709834719218
C8A,A2M,0.521413191725,0,0,0,0.521413191725
C8A,AEBP1,0.518751041757,0,0,0,0.518751041757
C8A,AFM,0.744251526852,0,0,0,0.744251526852
C8A,AGT,0.683335738815,0,0,0,0.683335738815
C8A,AHSG,0.694278843543,0,0,0,0.694278843543
C8A,ALB,0.731033112774,0,0,0,0.731033112774
C8A,AMBP,0.730777518169,0,0,0,0.730777518169
C8A,ANG,0.601283278983,0,0,0,0.601283278983
C8A,ANGPTL2,0.563060022014,0,0,0,0.563060022014
C8A,APCS,0.574367372576,0,0,0,0.574367372576
C8A,APOA1,0.713339245746,0,0,0,0.713339245746
C8A,APOA2,0.631631444224,0,0,0,0.631631444224
C8A,APOA4,0.612392335152,0,0,0,0.612392335152
C8A,APOB,0.519451042575,0,0,0,0.519451042575
C8A,APOC1,0.621054918893,0,0,0,0.621054918893
C8A,APOC2,0.60286762571,0,0,0,0.60286762571
C8A,APOC3,0.607012689285,0,0,0,0.607012689285
C8A,APOD,0.569654161943,0,0,0,0.569654161943
C8A,APOE,0.561424139899,0,0,0,0.561424139899
C8A,APOF,0.714631313549,0,0,0,0.714631313549
C8A,APOH,0.736254887847,0,0,0,0.736254887847
C8A,APOL1,0.5945989374,0,0,0,0.5945989374
C8A,APOM,0.715968718965,0,0,0,0.715968718965
C8A,ATRN,0.585305581433,0,0,0,0.585305581433
C8A,AZGP1,0.595914935994,0,0,0,0.595914935994
C8A,BGN,0.595766555598,0,0,0,0.595766555598
C8A,C1R,0.592948814434,0,0,0,0.592948814434
C8A,C1RL,0.542296644222,0,0,0,0.542296644222
C8A,C1S,0.554524195387,0,0,0,0.554524195387
C8A,C2,0.703072286203,0,0,0,0.703072286203
C8A,C3,0.74944731012,0,0,0,0.74944731012
C8A,C4B,0.653480185046,0,0,0,0.653480185046
C8A,C4BPA,0.582182498128,0,0,0,0.582182498128
C8A,C4BPB,0.521778989672,0,0,0,0.521778989672
C8A,C5,0.825539804589,0,1,0,0.825539804589
C8A,C6,0.764501973954,0,0,0,0.764501973954
C8A,C7,0.758047434477,0,0,0,0.758047434477
C8B,A1BG,0.707384140226,0,0,0,0.707384140226
C8B,A2M,0.507688328025,0,0,0,0.507688328025
C8B,AEBP1,0.536426793875,0,0,0,0.536426793875
C8B,AFM,0.682974568546,0,0,0,0.682974568546
C8B,AGT,0.679456315953,0,0,0,0.679456315953
C8B,AHSG,0.686086775158,0,0,0,0.686086775158
C8B,ALB,0.687178942785,0,0,0,0.687178942785
C8B,AMBP,0.728226621298,0,0,0,0.728226621298
C8B,ANG,0.605286911267,0,0,0,0.605286911267
C8B,ANGPTL2,0.624126007758,0,0,0,0.624126007758
C8B,APCS,0.607559409941,0,0,0,0.607559409941
C8B,APOA1,0.688548919297,0,0,0,0.688548919297
C8B,APOA2,0.619524930461,0,0,0,0.619524930461
C8B,APOA4,0.592815865798,0,0,0,0.592815865798
C8B,APOB,0.550605074401,0,0,0,0.550605074401
C8B,APOC1,0.689597743519,0,0,0,0.689597743519
C8B,APOC2,0.633107214885,0,0,0,0.633107214885
C8B,APOC3,0.598064273655,0,0,0,0.598064273655
C8B,APOD,0.568130714564,0,0,0,0.568130714564
C8B,APOE,0.542811254433,0,0,0,0.542811254433
C8B,APOF,0.728680938116,0,0,0,0.728680938116
C8B,APOH,0.714033545946,0,0,0,0.714033545946
C8B,APOL1,0.581730308305,0,0,0,0.581730308305
C8B,APOM,0.739676911816,0,0,0,0.739676911816
C8B,ATRN,0.63436372196,0,0,0,0.63436372196
C8B,AZGP1,0.642266925384,0,0,0,0.642266925384
C8B,BGN,0.619908601469,0,0,0,0.619908601469
C8B,C1R,0.582117535885,0,0,0,0.582117535885
C8B,C1RL,0.527896905221,0,0,0,0.527896905221
C8B,C1S,0.602866988799,0,0,0,0.602866988799
C8B,C2,0.755407733941,0,0,0,0.755407733941
C8B,C3,0.746783272413,0,0,0,0.746783272413
C8B,C4B,0.672657517563,0,0,0,0.672657517563
C8B,C4BPA,0.577490514692,0,0,0,0.577490514692
C8B,C4BPB,0.539679255126,0,0,0,0.539679255126
C8B,C5,0.803308059328,0,1,1,0.803308059328
C8B,C6,0.726944347503,0,1,0,0.726944347503
C8B,C7,0.701366205306,0,0,0,0.701366205306
C8B,C8A,0.857845636651,0,1,0,0.857845636651
C8G,A1BG,0.699935158251,0,0,0,0.699935158251
C8G,A2M,0.512253188269,0,0,0,0.512253188269
C8G,AFM,0.699935259311,0,0,0,0.699935259311
C8G,AGT,0.679010640512,0,0,0,0.679010640512
C8G,AHSG,0.642786510386,0,0,0,0.642786510386
C8G,ALB,0.669082922692,0,0,0,0.669082922692
C8G,AMBP,0.687215904358,0,0,0,0.687215904358
C8G,ANG,0.56352679325,0,0,0,0.56352679325
C8G,ANGPTL2,0.579383889512,0,0,0,0.579383889512
C8G,APCS,0.588547385423,0,0,0,0.588547385423
C8G,APOA1,0.665052830273,0,0,0,0.665052830273
C8G,APOA2,0.572302535555,0,0,0,0.572302535555
C8G,APOA4,0.581932801001,0,0,0,0.581932801001
C8G,APOB,0.533287875484,0,0,0,0.533287875484
C8G,APOC1,0.624144656233,0,0,0,0.624144656233
C8G,APOC2,0.63385286661,0,0,0,0.63385286661
C8G,APOC3,0.608783818204,0,0,0,0.608783818204
C8G,APOD,0.582799050888,0,0,0,0.582799050888
C8G,APOF,0.743349558672,0,0,0,0.743349558672
C8G,APOH,0.665484261134,0,0,0,0.665484261134
C8G,APOL1,0.59181412231,0,0,0,0.59181412231
C8G,APOM,0.712627291959,0,0,0,0.712627291959
C8G,ATRN,0.609970946485,0,0,0,0.609970946485
C8G,AZGP1,0.622286136251,0,0,0,0.622286136251
C8G,BGN,0.580314869261,0,0,0,0.580314869261
C8G,C1R,0.539617971724,0,0,0,0.539617971724
C8G,C1RL,0.532117879845,0,0,0,0.532117879845
C8G,C1S,0.566365775266,0,0,0,0.566365775266
C8G,C2,0.734475518981,0,0,0,0.734475518981
C8G,C3,0.744197105616,0,0,0,0.744197105616
C8G,C4B,0.69438611908,0,0,0,0.69438611908
C8G,C4BPA,0.582312049753,0,0,0,0.582312049753
C8G,C4BPB,0.539169364118,0,0,0,0.539169364118
C8G,C5,0.805151930051,0,0,0,0.805151930051
C8G,C6,0.735323692728,0,1,0,0.735323692728
C8G,C7,0.720117470478,0,1,0,0.720117470478
C8G,C8A,0.837695506885,0,1,1,0.837695506885
C8G,C8B,0.839359178465,0,1,0,0.839359178465
C9,A1BG,0.696633612855,0,0,0,0.696633612855
C9,AFM,0.639356447818,0,0,0,0.639356447818
C9,AGT,0.690808661169,0,0,0,0.690808661169
C9,AHSG,0.653315622332,0,0,0,0.653315622332
C9,ALB,0.676455685682,0,0,0,0.676455685682
C9,AMBP,0.717068575309,0,0,0,0.717068575309
C9,ANG,0.561343218566,0,0,0,0.561343218566
C9,ANGPTL2,0.599017404139,0,0,0,0.599017404139
C9,APCS,0.636610387159,0,0,0,0.636610387159
C9,APOA1,0.674017419365,0,0,0,0.674017419365
C9,APOA2,0.582686060038,0,0,0,0.582686060038
C9,APOA4,0.574038231622,0,0,0,0.574038231622
C9,APOC1,0.614362378699,0,0,0,0.614362378699
C9,APOC2,0.560958145924,0,0,0,0.560958145924
C9,APOC3,0.604612916787,0,0,0,0.604612916787
C9,APOD,0.509775916856,0,0,0,0.509775916856
C9,APOE,0.51692797601,0,0,0,0.51692797601
C9,APOF,0.719971183001,0,0,0,0.719971183001
C9,APOH,0.707922666591,0,0,0,0.707922666591
C9,APOL1,0.552412895457,0,0,0,0.552412895457
C9,APOM,0.626786480171,0,0,0,0.626786480171
C9,ATRN,0.533665786325,0,0,0,0.533665786325
C9,AZGP1,0.617567895987,0,0,0,0.617567895987
C9,BGN,0.614343493266,0,0,0,0.614343493266
C9,C1R,0.553011635556,0,0,0,0.553011635556
C9,C1RL,0.521601722187,0,0,0,0.521601722187
C9,C1S,0.558053064731,0,0,0,0.558053064731
C9,C2,0.709742038442,0,0,0,0.709742038442
C9,C3,0.773607407367,0,0,0,0.773607407367
C9,C4B,0.693258131604,0,0,0,0.693258131604
C9,C4BPA,0.599525242303,0,0,0,0.599525242303
C9,C4BPB,0.550290529822,0,0,0,0.550290529822
C9,C5,0.823588504701,0,1,0,0.823588504701
C9,C6,0.725811609773,0,0,0,0.725811609773
C9,C7,0.725226461186,0,0,0,0.725226461186
