internal_id	string_external_id	abundance
1852953	9606.ENSP00000345580	49.9
1852847	9606.ENSP00000344674	30.0
1843162	9606.ENSP00000228825	475
1844620	9606.ENSP00000258538	0.278
1848352	9606.ENSP00000301921	0.171
1851422	9606.ENSP00000332034	0.593
1856589	9606.ENSP00000366203	0.249
1844619	9606.ENSP00000258534	0
1857728	9606.ENSP00000373184	0.053
1849267	9606.ENSP00000310182	2.61
1842923	9606.ENSP00000222543	5.09
1844618	9606.ENSP00000258530	9.6
1861103	9606.ENSP00000414750	0.119
1848671	9606.ENSP00000304783	0.077
1848670	9606.ENSP00000304782	0.397
1847229	9606.ENSP00000290390	0.155
1856542	9606.ENSP00000365895	0.163
1843385	9606.ENSP00000234142	0.531
1851953	9606.ENSP00000337022	20.1
1856541	9606.ENSP00000365891	13.3
1852658	9606.ENSP00000343103	3.91
1847230	9606.ENSP00000290399	0.074
1853087	9606.ENSP00000346729	0.036
1856544	9606.ENSP00000365899	0.728
1853652	9606.ENSP00000350941	92.7
1843417	9606.ENSP00000235180	0.105
1849815	9606.ENSP00000315743	0.476
1851007	9606.ENSP00000328203	0.802
1851950	9606.ENSP00000336994	14.6
1858427	9606.ENSP00000380054	3.15
1858949	9606.ENSP00000384496	2.31
1851229	9606.ENSP00000330221	0.048
1853243	9606.ENSP00000347988	139
1854883	9606.ENSP00000357791	32.5
1864006	9606.ENSP00000468311	0.329
1849354	9606.ENSP00000310832	1.59
1852956	9606.ENSP00000345633	0.142
1847724	9606.ENSP00000296420	0.464
1843590	9606.ENSP00000241256	0
1842287	9606.ENSP00000163416	6.56
1842856	9606.ENSP00000221722	0.433
1847726	9606.ENSP00000296424	32.9
1851457	9606.ENSP00000332293	0.452
1851456	9606.ENSP00000332290	0.198
1842132	9606.ENSP00000005340	4.18
1859204	9606.ENSP00000386773	0.013
1851235	9606.ENSP00000330269	0.07
1847247	9606.ENSP00000290649	4.19
1844624	9606.ENSP00000258654	4.55
1859679	9606.ENSP00000392879	0.095
1853931	9606.ENSP00000353025	74.1
1851160	9606.ENSP00000329548	3.27
1846512	9606.ENSP00000276689	65.1
1859631	9606.ENSP00000392283	0.363
1858664	9606.ENSP00000381844	66.2
1858663	9606.ENSP00000381840	2.68
1863922	9606.ENSP00000465655	20.4
1861889	9606.ENSP00000431840	0
1853540	9606.ENSP00000350050	0.359
1842514	9606.ENSP00000215855	14.1
1853541	9606.ENSP00000350052	480
1843846	9606.ENSP00000246957	172
1843082	9606.ENSP00000226279	6.62
1850907	9606.ENSP00000327255	36.8
1849603	9606.ENSP00000313158	0.154
1846149	9606.ENSP00000270357	0.185
1855051	9606.ENSP00000358548	66.9
1859815	9606.ENSP00000394624	0.004
1852535	9606.ENSP00000342008	0.256
1861736	9606.ENSP00000428281	0.637
1844078	9606.ENSP00000251646	49.4
1855442	9606.ENSP00000360281	164
1852692	9606.ENSP00000343398	0.889
1846748	9606.ENSP00000281834	0.257
1846934	9606.ENSP00000284951	0.029
1861737	9606.ENSP00000428288	0.062
1846935	9606.ENSP00000284957	5.8
1843649	9606.ENSP00000242994	0.031
1852534	9606.ENSP00000342007	1.38
1854036	9606.ENSP00000353793	13.4
1854035	9606.ENSP00000353791	0.374
1854038	9606.ENSP00000353796	0.138
1843511	9606.ENSP00000239125	0.566
1854037	9606.ENSP00000353794	0.229
1845000	9606.ENSP00000261819	7.14
1850666	9606.ENSP00000324672	0.991
1857505	9606.ENSP00000371724	0.064
1849005	9606.ENSP00000307843	1.11
1857504	9606.ENSP00000371722	0.117
1864637	9606.ENSP00000471732	0.011
1863096	9606.ENSP00000457071	0.006
1851862	9606.ENSP00000335560	0.512
1847527	9606.ENSP00000295066	138
1851863	9606.ENSP00000335565	0.177
1847057	9606.ENSP00000287196	0.022
1851865	9606.ENSP00000335567	0.033
1855562	9606.ENSP00000360916	5.02
1855561	9606.ENSP00000360913	0.409
1862458	9606.ENSP00000447879	0.064
1843248	9606.ENSP00000230340	35.5
1854182	9606.ENSP00000354663	0.133
1846158	9606.ENSP00000270538	40.1
1856297	9606.ENSP00000364582	82.4
1854848	9606.ENSP00000357668	2.56
1842544	9606.ENSP00000216106	3.63
1851631	9606.ENSP00000333813	0.452
1861757	9606.ENSP00000428756	22.2
1864415	9606.ENSP00000470572	0.032
1862848	9606.ENSP00000453953	0.002
1862970	9606.ENSP00000455507	0.572
1848668	9606.ENSP00000304767	0.312
1850106	9606.ENSP00000319006	0.684
1857959	9606.ENSP00000375777	12.0
1851375	9606.ENSP00000331678	18.7
1851115	9606.ENSP00000329153	0
1852220	9606.ENSP00000339467	79.0
1856207	9606.ENSP00000364076	86.7
1851116	9606.ENSP00000329158	0.06
1856206	9606.ENSP00000364073	22.8
1863109	9606.ENSP00000457258	14.3
1843548	9606.ENSP00000240079	8.32
1850646	9606.ENSP00000324491	6.7
1861515	9606.ENSP00000421172	0.19
1858978	9606.ENSP00000384742	7.06
1858979	9606.ENSP00000384744	0.217
1855247	9606.ENSP00000359423	8.78
1848436	9606.ENSP00000302647	3.6
1852152	9606.ENSP00000338864	16.3
1848396	9606.ENSP00000302310	0.055
1848464	9606.ENSP00000302867	0.058
1848435	9606.ENSP00000302640	72.4
1858368	9606.ENSP00000379441	1.11
1843303	9606.ENSP00000231751	266
1853139	9606.ENSP00000347184	10.5
1848397	9606.ENSP00000302319	0
1848437	9606.ENSP00000302648	0.345
1852151	9606.ENSP00000338862	40.3
1848854	9606.ENSP00000306523	0.648
1848853	9606.ENSP00000306522	0.016
1843447	9606.ENSP00000236980	7.16
1848855	9606.ENSP00000306524	0.605
1842599	9606.ENSP00000216455	274
1848856	9606.ENSP00000306528	2.31
1858882	9606.ENSP00000383911	9.55
1855362	9606.ENSP00000359892	0.305
1842146	9606.ENSP00000007264	0.239
1854421	9606.ENSP00000355614	0.966
1856212	9606.ENSP00000364114	51.3
1847423	9606.ENSP00000293604	1.16
1859718	9606.ENSP00000393393	362
1855363	9606.ENSP00000359899	0.331
1856213	9606.ENSP00000364119	116
1844204	9606.ENSP00000253159	0.116
1846709	9606.ENSP00000281146	1.06
1860288	9606.ENSP00000401513	0.142
1863753	9606.ENSP00000462945	3.05
1849532	9606.ENSP00000312403	6.56
1849501	9606.ENSP00000312150	0.091
1844672	9606.ENSP00000259212	0.477
1844673	9606.ENSP00000259213	0.265
1844671	9606.ENSP00000259211	0.138
1844674	9606.ENSP00000259216	0.011
1846444	9606.ENSP00000275461	0.202
1849502	9606.ENSP00000312158	3.31
1853858	9606.ENSP00000352513	8.66
1850774	9606.ENSP00000325819	1.82
1844396	9606.ENSP00000255945	15.7
1853859	9606.ENSP00000352516	25.7
1844393	9606.ENSP00000255764	3.95
1845396	9606.ENSP00000263697	148
1851033	9606.ENSP00000328397	6.82
1856657	9606.ENSP00000366513	13.1
1846298	9606.ENSP00000273130	54.7
1844314	9606.ENSP00000254691	0.145
1855172	9606.ENSP00000359098	93.6
1859958	9606.ENSP00000396704	42.4
1843679	9606.ENSP00000243673	0.213
1846721	9606.ENSP00000281382	0.281
1855171	9606.ENSP00000359096	77.0
1850414	9606.ENSP00000322097	3.77
1846560	9606.ENSP00000278353	86.9
1859730	9606.ENSP00000393571	2.03
1846571	9606.ENSP00000278550	0.135
1850938	9606.ENSP00000327583	845
1859406	9606.ENSP00000389160	8.43
1858576	9606.ENSP00000381214	3.86
1843874	9606.ENSP00000247706	0.589
1858577	9606.ENSP00000381216	186
1846373	9606.ENSP00000274306	4.16
1850600	9606.ENSP00000323945	0.201
1847897	9606.ENSP00000297679	0.693
1846403	9606.ENSP00000274673	0.011
1859394	9606.ENSP00000389043	0.037
1842715	9606.ENSP00000219022	14.0
1861841	9606.ENSP00000430505	1.01
1861574	9606.ENSP00000422769	0.008
1842618	9606.ENSP00000216774	53.6
1842619	9606.ENSP00000216775	2.93
1856443	9606.ENSP00000365302	0.103
1859839	9606.ENSP00000394936	4757
1846086	9606.ENSP00000269349	121
1862192	9606.ENSP00000441828	952
1845516	9606.ENSP00000264260	0.042
1862718	9606.ENSP00000450705	0.012
1846085	9606.ENSP00000269346	1.11
1845517	9606.ENSP00000264265	18.3
1843970	9606.ENSP00000249636	2.41
1857250	9606.ENSP00000369965	542
1857251	9606.ENSP00000369967	0.045
1857247	9606.ENSP00000369960	0.659
1853246	9606.ENSP00000348010	2.69
1857248	9606.ENSP00000369962	0.667
1857249	9606.ENSP00000369963	0.049
1850493	9606.ENSP00000322899	0.005
1850492	9606.ENSP00000322898	0.691
1845273	9606.ENSP00000263062	0.898
1845274	9606.ENSP00000263063	7.16
1846572	9606.ENSP00000278559	4.57
1853678	9606.ENSP00000351153	0.184
1860466	9606.ENSP00000404251	5.3
1853680	9606.ENSP00000351157	3.54
1861586	9606.ENSP00000423159	0.492
1844998	9606.ENSP00000261811	4.32
1850830	9606.ENSP00000326394	0.01
1850006	9606.ENSP00000318066	1.58
1857778	9606.ENSP00000373610	0.183
1850829	9606.ENSP00000326391	0.347
1842737	9606.ENSP00000219281	0.113
1852522	9606.ENSP00000341938	31.6
1847584	9606.ENSP00000295522	1.07
1848168	9606.ENSP00000300258	0.018
1855459	9606.ENSP00000360365	91.5
1845686	9606.ENSP00000265081	3.23
1851209	9606.ENSP00000330049	0.007
1847385	9606.ENSP00000292894	0.82
1847386	9606.ENSP00000292896	269
1844897	9606.ENSP00000261377	0.127
1848167	9606.ENSP00000300255	0.038
1862278	9606.ENSP00000444747	0.411
1864297	9606.ENSP00000470059	168
1860233	9606.ENSP00000400644	0.01
1856967	9606.ENSP00000368305	2.71
1856966	9606.ENSP00000368304	0.45
1843097	9606.ENSP00000226760	8.18
1843177	9606.ENSP00000229002	0.124
1846824	9606.ENSP00000282908	0.013
1845832	9606.ENSP00000265969	0.17
1845687	9606.ENSP00000265085	1.84
1845328	9606.ENSP00000263284	1.93
1842822	9606.ENSP00000221265	13.8
1843009	9606.ENSP00000225235	0.094
1843152	9606.ENSP00000228606	0.004
1849783	9606.ENSP00000315387	0.926
1843349	9606.ENSP00000233468	95.6
1852925	9606.ENSP00000345359	0.889
1855443	9606.ENSP00000360286	78.2
1847810	9606.ENSP00000296953	0.871
1847811	9606.ENSP00000296955	1.04
1858540	9606.ENSP00000380999	0.227
1842185	9606.ENSP00000017003	0.28
1847189	9606.ENSP00000289805	0.205
1846857	9606.ENSP00000283474	1.57
1844956	9606.ENSP00000261647	3.22
1855115	9606.ENSP00000358854	2.59
1855003	9606.ENSP00000358323	1.91
1855002	9606.ENSP00000358320	2.99
1855116	9606.ENSP00000358857	92.8
1842561	9606.ENSP00000216190	126
1855113	9606.ENSP00000358851	29.8
1860701	9606.ENSP00000408005	17.1
1855114	9606.ENSP00000358853	61.2
1847930	9606.ENSP00000298125	0.327
1846263	9606.ENSP00000272462	0.049
1851324	9606.ENSP00000331268	0.079
1846439	9606.ENSP00000275300	0.984
1845557	9606.ENSP00000264487	1.08
1852591	9606.ENSP00000342394	0.33
1857195	9606.ENSP00000369643	0.273
1858530	9606.ENSP00000380929	0.214
1850298	9606.ENSP00000320940	0.819
1849455	9606.ENSP00000311712	0.077
1849456	9606.ENSP00000311713	34.2
1856274	9606.ENSP00000364467	0.392
1850299	9606.ENSP00000320949	16.9
1858528	9606.ENSP00000380920	0.353
1857961	9606.ENSP00000375795	7.57
1850879	9606.ENSP00000326888	39.3
1858499	9606.ENSP00000380671	0.461
1853330	9606.ENSP00000348668	1.92
1858500	9606.ENSP00000380675	0.029
1846636	9606.ENSP00000279488	0.711
1863893	9606.ENSP00000464743	0.593
1858501	9606.ENSP00000380679	0.023
1842713	9606.ENSP00000218867	1.23
1844073	9606.ENSP00000251630	1.19
1850796	9606.ENSP00000326070	2.58
1851178	9606.ENSP00000329715	51.9
1845234	9606.ENSP00000262888	0.942
1845959	9606.ENSP00000267615	8.62
1859167	9606.ENSP00000386450	0
1859169	9606.ENSP00000386456	11.4
1855771	9606.ENSP00000361932	0.888
1851723	9606.ENSP00000334448	48.0
1849700	9606.ENSP00000314380	2.11
1852477	9606.ENSP00000341581	1.51
1859170	9606.ENSP00000386458	35.0
1852478	9606.ENSP00000341584	2.77
1848975	9606.ENSP00000307607	1.15
1845233	9606.ENSP00000262887	25.7
1843638	9606.ENSP00000242729	4.31
1844435	9606.ENSP00000256442	17.8
1844436	9606.ENSP00000256443	21.3
1843498	9606.ENSP00000238721	25.5
1844434	9606.ENSP00000256441	53.4
1863920	9606.ENSP00000465536	0.021
1844437	9606.ENSP00000256447	0.458
1850251	9606.ENSP00000320493	27.6
1849176	9606.ENSP00000309439	0.667
1848769	9606.ENSP00000305766	0.054
1856205	9606.ENSP00000364054	1.84
1858093	9606.ENSP00000377040	7.94
1844421	9606.ENSP00000256339	0.022
1862365	9606.ENSP00000447057	2.78
1858094	9606.ENSP00000377043	0.017
1861292	9606.ENSP00000417424	0.324
1855603	9606.ENSP00000361092	13.4
1855604	9606.ENSP00000361095	0.038
1855605	9606.ENSP00000361097	18.8
1861502	9606.ENSP00000420826	134
1855836	9606.ENSP00000362217	1.14
1851100	9606.ENSP00000328998	0.698
1861650	9606.ENSP00000425257	0.188
1861270	9606.ENSP00000417175	84.8
1856551	9606.ENSP00000365938	1.09
1856014	9606.ENSP00000363031	3.09
1846627	9606.ENSP00000279263	6.47
1852936	9606.ENSP00000345468	0.038
1856015	9606.ENSP00000363036	0.502
1845058	9606.ENSP00000262085	0.113
1862110	9606.ENSP00000438895	0.028
1861221	9606.ENSP00000416330	233
1842994	9606.ENSP00000224181	112
1845968	9606.ENSP00000267842	9.32
1859657	9606.ENSP00000392568	0
1843384	9606.ENSP00000234111	0.138
1845635	9606.ENSP00000264870	224
1842302	9606.ENSP00000168148	78.7
1863111	9606.ENSP00000457270	0
1855686	9606.ENSP00000361548	1.32
1860360	9606.ENSP00000402644	2.98
1849624	9606.ENSP00000313432	145
1849625	9606.ENSP00000313437	0.406
1855685	9606.ENSP00000361547	1.25
1851544	9606.ENSP00000333024	0.317
1848887	9606.ENSP00000306866	27.8
1848042	9606.ENSP00000299295	0.233
1847507	9606.ENSP00000294800	46.5
1848041	9606.ENSP00000299293	0.84
1848040	9606.ENSP00000299290	3.48
1847446	9606.ENSP00000293851	0.122
1849295	9606.ENSP00000310447	1.05
1849804	9606.ENSP00000315654	0.021
1850362	9606.ENSP00000321544	1.63
1855823	9606.ENSP00000362166	36.9
1848075	9606.ENSP00000299529	27.2
1852897	9606.ENSP00000345133	0.762
1848043	9606.ENSP00000299299	28.9
1856321	9606.ENSP00000364683	2.0
1853864	9606.ENSP00000352547	0.133
1851308	9606.ENSP00000331086	0.048
1851309	9606.ENSP00000331087	16.7
1856322	9606.ENSP00000364685	22.5
1852443	9606.ENSP00000341324	3.06
1861098	9606.ENSP00000414687	0.016
1853052	9606.ENSP00000346440	5.84
1853053	9606.ENSP00000346442	14.9
1858680	9606.ENSP00000381982	0.119
1843576	9606.ENSP00000240662	0.107
1850224	9606.ENSP00000320239	0.382
1848439	9606.ENSP00000302665	936
1847054	9606.ENSP00000287152	0.236
1848724	9606.ENSP00000305372	0.104
1843640	9606.ENSP00000242784	50.6
1850222	9606.ENSP00000320234	0.069
1847055	9606.ENSP00000287156	28.6
1850221	9606.ENSP00000320232	0.126
1846985	9606.ENSP00000285947	0.165
1849617	9606.ENSP00000313384	0
1861008	9606.ENSP00000413152	7.81
1862830	9606.ENSP00000453144	0.548
1854712	9606.ENSP00000357008	0.6
1848298	9606.ENSP00000301459	1.42
1846986	9606.ENSP00000285949	0.01
1844239	9606.ENSP00000253673	0.131
1855276	9606.ENSP00000359532	0.392
1844503	9606.ENSP00000257312	0.081
1855277	9606.ENSP00000359534	0.104
1851444	9606.ENSP00000332198	36.6
1858806	9606.ENSP00000383166	0
1858807	9606.ENSP00000383168	178
1851443	9606.ENSP00000332194	1175
1843749	9606.ENSP00000245185	73.8
1850378	9606.ENSP00000321724	0.411
1848858	9606.ENSP00000306549	0.04
1858268	9606.ENSP00000378516	0.702
1858571	9606.ENSP00000381182	0
1858572	9606.ENSP00000381184	0.696
1846583	9606.ENSP00000278772	0.258
1859851	9606.ENSP00000395232	0.649
1859889	9606.ENSP00000395723	0.097
1861616	9606.ENSP00000424077	0.008
1859310	9606.ENSP00000387911	19.4
1860564	9606.ENSP00000405950	0.217
1851485	9606.ENSP00000332549	0.287
1864009	9606.ENSP00000468367	55.7
1852092	9606.ENSP00000338283	0.543
1862822	9606.ENSP00000452943	0.317
1855578	9606.ENSP00000360997	4.42
1843342	9606.ENSP00000233154	11.2
1846841	9606.ENSP00000283233	0.096
1845862	9606.ENSP00000266254	0.294
1850998	9606.ENSP00000328144	0.206
1850999	9606.ENSP00000328149	0.239
1844488	9606.ENSP00000257177	1.14
1846311	9606.ENSP00000273308	65.7
1849227	9606.ENSP00000309792	0.069
1842660	9606.ENSP00000217381	2.46
1863020	9606.ENSP00000456064	0
1849723	9606.ENSP00000314619	0.054
1853344	9606.ENSP00000348769	6.55
1862824	9606.ENSP00000453012	0.013
1851181	9606.ENSP00000329748	3.13
1851466	9606.ENSP00000332371	1.78
1852265	9606.ENSP00000339850	3.88
1856560	9606.ENSP00000366015	2.03
1862825	9606.ENSP00000453019	0.02
1852471	9606.ENSP00000341549	0.33
1845676	9606.ENSP00000265056	120
1850680	9606.ENSP00000324804	265
1845762	9606.ENSP00000265500	11.2
1850681	9606.ENSP00000324806	29.0
1848799	9606.ENSP00000305995	200
1863135	9606.ENSP00000457628	13.6
1851226	9606.ENSP00000330216	0.043
1851840	9606.ENSP00000335358	0.998
1842178	9606.ENSP00000013807	4.52
1861834	9606.ENSP00000430333	0.821
1861994	9606.ENSP00000435210	208
1843112	9606.ENSP00000227378	3070
1852697	9606.ENSP00000343443	0.436
1847326	9606.ENSP00000292079	2.99
1855980	9606.ENSP00000362849	2.41
1858794	9606.ENSP00000382987	0.039
1845727	9606.ENSP00000265335	83.1
1853149	9606.ENSP00000347244	8.09
1855979	9606.ENSP00000362841	0.092
1849893	9606.ENSP00000316674	0.032
1849894	9606.ENSP00000316675	0.467
1849892	9606.ENSP00000316670	1.95
1861074	9606.ENSP00000414302	15.7
1846999	9606.ENSP00000286201	0.706
1848509	9606.ENSP00000303231	0.54
1842423	9606.ENSP00000204961	6.14
1848510	9606.ENSP00000303234	0.675
1862181	9606.ENSP00000441459	0.014
1848132	9606.ENSP00000300086	24.6
1853381	9606.ENSP00000348986	6.47
1853380	9606.ENSP00000348984	48.6
1847418	9606.ENSP00000293471	0.224
1852470	9606.ENSP00000341543	0.098
1860974	9606.ENSP00000412436	106
1864941	9606.ENSP00000473247	0.648
1857758	9606.ENSP00000373420	2.46
1847615	9606.ENSP00000295736	14.7
1847614	9606.ENSP00000295731	1.6
1850035	9606.ENSP00000318297	220
1847266	9606.ENSP00000290921	54.1
1851227	9606.ENSP00000330218	4.49
1850036	9606.ENSP00000318298	14.1
1848614	9606.ENSP00000304229	583
1849982	9606.ENSP00000317780	180
1853812	9606.ENSP00000352182	0.319
1856395	9606.ENSP00000365019	7.85
1856865	9606.ENSP00000367658	0.195
1847891	9606.ENSP00000297596	0.269
1853156	9606.ENSP00000347314	11.8
1849778	9606.ENSP00000315370	3.54
1847890	9606.ENSP00000297591	5.86
1854920	9606.ENSP00000357914	0.375
1854921	9606.ENSP00000357915	0.155
1856947	9606.ENSP00000368173	2.14
1856948	9606.ENSP00000368174	0.836
1856864	9606.ENSP00000367655	0.095
1864493	9606.ENSP00000470910	0.028
1847425	9606.ENSP00000293662	2.02
1857806	9606.ENSP00000373854	0.211
1847692	9606.ENSP00000296181	5.42
1852568	9606.ENSP00000342215	0.642
1854607	9606.ENSP00000356470	0.132
1852569	9606.ENSP00000342216	0.362
1850568	9606.ENSP00000323678	2.58
1853955	9606.ENSP00000353203	6.57
1864737	9606.ENSP00000472226	0.009
1854003	9606.ENSP00000353586	0.193
1849473	9606.ENSP00000311876	86.8
1851385	9606.ENSP00000331736	3.6
1854001	9606.ENSP00000353581	790
1862133	9606.ENSP00000439660	790
1859742	9606.ENSP00000393762	0.414
1855372	9606.ENSP00000359958	54.5
1860086	9606.ENSP00000398516	0.405
1862136	9606.ENSP00000439918	7.95
1846569	9606.ENSP00000278505	15.9
1849345	9606.ENSP00000310785	51.2
1842586	9606.ENSP00000216341	7.73
1854396	9606.ENSP00000355517	1.49
1859408	9606.ENSP00000389182	22.3
1854395	9606.ENSP00000355512	0.517
1852770	9606.ENSP00000344101	0.522
1854393	9606.ENSP00000355510	0.083
1854394	9606.ENSP00000355511	0.619
1856347	9606.ENSP00000364794	131
1860020	9606.ENSP00000397644	1.53
1852719	9606.ENSP00000343629	29.6
1854397	9606.ENSP00000355518	208
1856348	9606.ENSP00000364795	0.09
1845593	9606.ENSP00000264674	2.19
1848213	9606.ENSP00000300778	0
1845594	9606.ENSP00000264677	3.49
1845592	9606.ENSP00000264670	85.8
1847357	9606.ENSP00000292475	76.0
1852852	9606.ENSP00000344742	23.5
1860213	9606.ENSP00000400258	0.08
1847142	9606.ENSP00000288873	1.82
1852853	9606.ENSP00000344749	0.532
1850418	9606.ENSP00000322159	0.549
1855644	9606.ENSP00000361302	0.456
1843905	9606.ENSP00000248248	4.22
1859874	9606.ENSP00000395538	0.795
1842150	9606.ENSP00000007699	40.1
1844799	9606.ENSP00000260563	20.0
1857272	9606.ENSP00000370083	97.4
1848995	9606.ENSP00000307765	36.0
1849799	9606.ENSP00000315615	1.23
1850125	9606.ENSP00000319217	0
1842687	9606.ENSP00000218032	0.116
1848909	9606.ENSP00000307046	7.68
1860831	9606.ENSP00000410157	1.72
1846515	9606.ENSP00000276708	0.027
1848908	9606.ENSP00000307041	0.024
1862147	9606.ENSP00000440273	0.269
1843339	9606.ENSP00000233121	17.2
1852818	9606.ENSP00000344456	75.3
1848529	9606.ENSP00000303427	23.8
1845197	9606.ENSP00000262709	10.6
1846282	9606.ENSP00000272895	0.343
1857039	9606.ENSP00000368798	0.361
1857040	9606.ENSP00000368799	0.569
1861237	9606.ENSP00000416658	3.79
1843479	9606.ENSP00000238112	15.4
1857038	9606.ENSP00000368797	0.456
1857037	9606.ENSP00000368790	0.541
1845456	9606.ENSP00000264010	12.9
1847742	9606.ENSP00000296503	564
1845457	9606.ENSP00000264012	1.93
1858284	9606.ENSP00000378702	88.1
1860291	9606.ENSP00000401536	0
1862423	9606.ENSP00000447537	6.54
1845458	9606.ENSP00000264018	93.7
1863755	9606.ENSP00000462963	0.95
1850092	9606.ENSP00000318900	0.12
1848580	9606.ENSP00000303908	70.1
1848581	9606.ENSP00000303909	6.18
1857173	9606.ENSP00000369554	0.57
1846020	9606.ENSP00000268489	0.312
1851353	9606.ENSP00000331504	4.26
1857344	9606.ENSP00000370557	2.59
1857172	9606.ENSP00000369553	0.058
1846019	9606.ENSP00000268483	4.52
1846018	9606.ENSP00000268482	7.56
1857175	9606.ENSP00000369559	0.005
1857174	9606.ENSP00000369558	0.436
1860778	9606.ENSP00000409279	4.43
1860851	9606.ENSP00000410481	1.43
1860299	9606.ENSP00000401706	0.119
1857424	9606.ENSP00000371141	1.87
1848939	9606.ENSP00000307260	24.4
1849525	9606.ENSP00000312368	0.267
1862289	9606.ENSP00000445175	2111
1848941	9606.ENSP00000307265	10.6
1857425	9606.ENSP00000371144	7.65
1848973	9606.ENSP00000307599	0.032
1844656	9606.ENSP00000259006	20.6
1849524	9606.ENSP00000312367	12.3
1847177	9606.ENSP00000289473	11.6
1842250	9606.ENSP00000081029	31.4
1848128	9606.ENSP00000300060	45.8
1848129	9606.ENSP00000300061	0.048
1843080	9606.ENSP00000226247	0.02
1843183	9606.ENSP00000229214	20.8
1847278	9606.ENSP00000291294	0.24
1847279	9606.ENSP00000291295	785
1849909	9606.ENSP00000316845	0.529
1857596	9606.ENSP00000372484	0.137
1857327	9606.ENSP00000370439	0
1847467	9606.ENSP00000294129	14.2
1858395	9606.ENSP00000379702	0.275
1846461	9606.ENSP00000275857	0.354
